"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Level","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-10-01,"7:30","26.52","37.216","23.53","66.5","4.68","0.656","7.48","8.56","1.85","7.49","89.24","29.62"
2025-10-01,"7:45","26.522","36.375","22.94","63.7","4.5","0.641","7.42","8.19","1.89","7.64","92.54","30.72"
2025-10-01,"8:00","26.523","35.099","22.05","60","4.26","0.627","7.33","7.91","1.97","7.96","96.86","32.15"
2025-10-01,"8:15","26.501","32.724","20.41","56.1","4.02","0.615","7.22","9.24","2.1","8.52","103.36","34.31"
2025-10-01,"8:30","26.5","31.579","19.62","55.1","3.97","0.6","7.19","12.8","2.17","8.77","105.96","35.17"
2025-10-01,"8:45","26.448","29.561","18.25","53.1","3.86","0.585","7.12","10.93","2.25","9.11","111.08","36.87"
2025-10-01,"9:00","26.368","24.661","14.96","51.4","3.8","0.573","7.05","10.12","2.47","9.99","119.07","39.53"
2025-10-01,"9:15","26.234","21.404","12.81","48.8","3.67","0.56","6.93","10.16","2.65","10.73","125.03","41.5"
2025-10-01,"9:30","26.233","20.382","12.15","47.5","3.59","0.543","6.9","9.56","2.72","11","125.38","41.62"
2025-10-01,"9:45","26.076","15.862","9.25","44.9","3.45","0.529","6.81","10.62","2.89","11.72","129.9","43.12"
2025-10-01,"10:00","26.04","14.458","8.37","43.4","3.36","0.515","6.77","13.21","2.97","12.02","129.67","43.05"
2025-10-01,"10:15","25.98","12.473","7.13","42.5","3.31","0.499","6.73","12.5","3.06","12.38","131.39","43.62"
2025-10-01,"10:30","25.923","10.352","5.83","41.7","3.28","0.485","6.7","12.55","3.15","12.77","131.91","43.79"
2025-10-01,"10:45","25.925","9.374","5.24","41.6","3.28","0.471","6.69","12.89","3.2","12.95","131.92","43.79"
2025-10-01,"11:00","25.933","8.97","5","41.2","3.25","0.457","6.67","14.14","3.2","12.97","131.94","43.8"
2025-10-01,"11:15","25.903","8.165","4.52","41.2","3.26","0.444","6.66","13.96","3.28","13.29","131.91","43.79"
2025-10-01,"11:30","25.857","6.855","3.75","41.2","3.28","0.435","6.64","14.03","3.32","13.42","132.11","43.86"
2025-10-01,"11:45","25.864","6.18","3.36","41","3.28","0.428","6.64","14.06","3.39","13.74","132.54","44"
2025-10-01,"12:00","25.816","5.571","3","40.8","3.26","0.421","6.62","14.34","3.42","13.83","132.6","44.02"
2025-10-01,"12:15","25.811","5.013","2.68","40.6","3.26","0.418","6.62","14.62","3.46","14.02","132.77","44.08"
2025-10-01,"12:30","25.794","4.742","2.53","40.5","3.25","0.42","6.61","14.5","3.51","14.21","133.22","44.22"
2025-10-01,"12:45","25.791","5.164","2.77","39.3","3.15","0.426","6.6","13.46","3.48","14.1","133.33","44.26"
2025-10-01,"13:00","25.786","5.263","2.83","37.4","3","0.436","6.6","13.25","3.39","13.71","132.67","44.04"
2025-10-01,"13:15","25.799","5.65","3.05","39.2","3.14","0.449","6.59","13.81","3.44","13.91","133.27","44.24"
2025-10-01,"13:30","26.002","6.638","3.62","41.1","3.27","0.463","6.6","12.8","3.32","13.43","132.84","44.1"
2025-10-01,"13:45","26.116","8.276","4.59","41","3.23","0.48","6.62","13.17","3.21","12.99","131.88","43.78"
2025-10-01,"14:00","26.278","10.071","5.66","40.6","3.18","0.495","6.64","12.63","3.06","12.38","130.7","43.39"
2025-10-01,"14:15","26.479","10.831","6.12","43.8","3.4","0.514","6.66","12.23","2.99","12.1","130.03","43.17"
2025-10-01,"14:30","26.511","10.956","6.2","43.8","3.4","0.534","6.67","12.5","2.98","12.07","130.11","43.19"
2025-10-01,"14:45","26.486","13.164","7.56","42.3","3.26","0.551","6.69","13.36","2.87","11.63","128.87","42.78"
2025-10-01,"15:00","26.745","16.889","9.9","43.3","3.28","0.57","6.73","15.54","2.71","10.97","124.99","41.49"
2025-10-01,"15:15","27.02","20.84","12.44","44.4","3.3","0.59","6.81","15.29","2.54","10.29","120.34","39.95"
2025-10-01,"15:30","27.258","20.718","12.35","48.4","3.58","0.613","6.84","14.84","2.55","10.32","120.37","39.96"
2025-10-01,"15:45","27.346","24.342","14.73","50.7","3.7","0.63","6.91","14.81","2.4","9.74","116.22","38.58"
2025-10-01,"16:00","27.557","24.419","14.78","55.6","4.04","0.653","6.95","13","2.43","9.83","116.13","38.55"
2025-10-01,"16:15","27.696","25.79","15.69","60.2","4.34","0.673","7.02","11.15","2.43","9.84","114.63","38.05"
2025-10-01,"16:30","27.853","26.351","16.06","66","4.74","0.696","7.08","13.45","2.5","10.12","112.55","37.36"
2025-10-01,"16:45","27.961","26.741","16.32","70.4","5.04","0.718","7.12","9.48","2.49","10.1","113.56","37.7"
2025-10-01,"17:00","27.957","27.513","16.84","71.9","5.13","0.737","7.15","8.43","2.52","10.19","112.3","37.28"
2025-10-01,"17:15","27.954","28.557","17.54","75","5.33","0.756","7.21","8.02","2.52","10.19","110.52","36.69"
2025-10-01,"17:30","27.883","29.775","18.37","74.4","5.27","0.772","7.24","8.43","2.51","10.16","108.1","35.88"
2025-10-01,"17:45","27.823","32.718","20.38","75.4","5.29","0.785","7.34","9.09","2.35","9.5","101.38","33.65"
2025-10-01,"18:00","27.771","34.297","21.47","76.1","5.31","0.797","7.39","8.86","2.3","9.32","97.78","32.46"
2025-10-01,"18:15","27.729","34.803","21.82","77.1","5.37","0.81","7.42","7.85","2.33","9.45","96.12","31.91"
2025-10-01,"18:30","27.685","36.452","22.97","78.6","5.44","0.818","7.48","7.27","2.32","9.4","90.48","30.03"
2025-10-01,"18:45","27.609","37.866","23.96","78.6","5.42","0.821","7.53","7.2","2.14","8.68","86.07","28.57"
2025-10-01,"19:00","27.55","38.937","24.71","78.6","5.4","0.822","7.56","7.63","2.04","8.24","81.56","27.07"
2025-10-01,"19:15","27.527","39.284","24.96","77.8","5.34","0.819","7.57","7.56","2.14","8.65","79.17","26.28"
2025-10-01,"19:30","27.541","39.06","24.8","75.9","5.21","0.812","7.55","5.6","1.99","8.06","81.1","26.92"
2025-10-01,"19:45","27.519","39.503","25.11","72.1","4.95","0.799","7.53","5.5","1.82","7.37","79.13","26.27"
2025-10-01,"20:00","27.521","39.127","24.85","76.1","5.23","0.786","7.55","6.48","2.12","8.61","81.23","26.96"
2025-10-01,"20:15","27.6","37.743","23.87","76.8","5.3","0.772","7.51","8.2","2.31","9.35","86.72","28.79"
2025-10-01,"20:30","27.656","35.487","22.3","75","5.21","0.758","7.44","6.48","2.31","9.35","95.25","31.62"
2025-10-01,"20:45","27.632","36.358","22.9","75.2","5.21","0.741","7.44","7.91","2.33","9.44","92.44","30.68"
2025-10-01,"21:00","27.692","32.996","20.57","72.9","5.11","0.729","7.33","7.8","2.47","10.01","103.16","34.24"
2025-10-01,"21:15","27.696","30.379","18.78","70.5","5","0.714","7.26","7.91","2.54","10.29","108.58","36.05"
2025-10-01,"21:30","27.681","31.091","19.27","68.5","4.84","0.696","7.23","8.82","2.54","10.28","106.35","35.3"
2025-10-01,"21:45","27.586","29.394","18.11","66.9","4.77","0.681","7.19","9.23","2.55","10.32","110.62","36.72"
2025-10-01,"22:00","27.394","26.467","16.15","62.4","4.51","0.665","7.05","10.69","2.67","10.81","116.38","38.63"
2025-10-01,"22:15","27.256","23.071","13.89","58.8","4.31","0.651","6.97","10.34","2.68","10.86","122.08","40.53"
2025-10-01,"22:30","27.061","20.935","12.5","55.3","4.1","0.635","6.9","10.14","2.81","11.37","125.28","41.59"
2025-10-01,"22:45","26.935","18.996","11.24","52.4","3.93","0.619","6.84","10.13","2.87","11.63","126.72","42.07"
2025-10-01,"23:00","26.866","18.102","10.67","50.9","3.83","0.611","6.82","12.05","2.89","11.69","127.43","42.3"
2025-10-01,"23:15","26.691","15.471","9","47.8","3.64","0.598","6.77","10.98","2.96","11.99","129.82","43.1"
2025-10-01,"23:30","26.601","14.496","8.39","47.2","3.61","0.583","6.75","11.95","3.05","12.36","130.34","43.27"
2025-10-01,"23:45","26.483","13.111","7.52","46.5","3.58","0.573","6.72","11.42","3.09","12.52","131.32","43.59"
2025-10-02,"0:00","26.401","12.072","6.88","45.8","3.55","0.566","6.71","10.97","3.17","12.85","132.48","43.98"
2025-10-02,"0:15","26.3","10.966","6.2","45.4","3.54","0.558","6.69","10.52","3.24","13.12","133.61","44.35"
2025-10-02,"0:30","26.239","10.248","5.77","45","3.52","0.55","6.68","10.52","3.26","13.21","134.11","44.52"
2025-10-02,"0:45","26.169","9.383","5.25","45.1","3.54","0.544","6.67","10.29","3.35","13.58","134.52","44.65"
2025-10-02,"1:00","26.195","9.687","5.43","44","3.45","0.545","6.66","10.78","3.31","13.41","134.66","44.7"
2025-10-02,"1:15","26.239","10.338","5.82","43.1","3.37","0.56","6.66","9.62","3.27","13.26","134.48","44.64"
2025-10-02,"1:30","26.252","10.58","5.97","41.3","3.23","0.559","6.66","8.84","3.22","13.03","134.09","44.51"
2025-10-02,"1:45","26.286","11.122","6.3","41.3","3.22","0.565","6.66","8.98","3.22","13.04","132.28","43.91"
2025-10-02,"2:00","26.293","11.447","6.5","44.1","3.43","0.588","6.66","9.84","3.19","12.91","133.89","44.45"
2025-10-02,"2:15","26.35","13.006","7.46","43.6","3.37","0.603","6.67","11.55","3.12","12.62","131.65","43.7"
2025-10-02,"2:30","26.385","13.17","7.56","44","3.39","0.616","6.68","8.13","3.05","12.36","133.06","44.17"
2025-10-02,"2:45","26.416","15.079","8.75","46.1","3.53","0.624","6.7","9.55","2.96","12","131.08","43.51"
2025-10-02,"3:00","26.346","15.386","8.95","50.7","3.88","0.641","6.75","8.89","2.97","12.04","131.64","43.7"
2025-10-02,"3:15","26.337","15.882","9.26","52.4","4.01","0.654","6.77","8.51","2.96","11.99","131.54","43.67"
2025-10-02,"3:30","26.381","17.178","10.08","53.6","4.08","0.672","6.8","8.19","2.89","11.69","130.68","43.38"
2025-10-02,"3:45","26.403","17.94","10.57","55.4","4.2","0.688","6.82","9.16","2.86","11.58","129.56","43.01"
2025-10-02,"4:00","26.43","19.335","11.47","57.2","4.32","0.705","6.87","10.58","2.78","11.25","127.53","42.33"
2025-10-02,"4:15","26.445","20.908","12.49","60.5","4.54","0.725","6.92","13.75","2.75","11.13","124.65","41.38"
2025-10-02,"4:30","26.436","22.992","13.85","64.2","4.78","0.742","6.98","10.71","2.67","10.81","123.11","40.87"
2025-10-02,"4:45","26.445","24.806","15.05","66.6","4.92","0.76","7.04","16.44","2.58","10.47","118.09","39.2"
2025-10-02,"5:00","26.407","25.745","15.68","66.9","4.94","0.775","7.06","11.71","2.52","10.22","118.72","39.41"
2025-10-02,"5:15","26.312","26.586","16.24","69.4","5.11","0.791","7.1","10.97","2.49","10.09","117.69","39.07"
2025-10-02,"5:30","26.221","27.9","17.13","73.4","5.39","0.807","7.17","11.14","2.44","9.86","115.99","38.5"
2025-10-02,"5:45","26.169","29.222","18.02","77","5.63","0.82","7.24","10.92","2.4","9.72","113.6","37.71"
2025-10-02,"6:00","26.132","30.773","19.08","80.4","5.84","0.836","7.32","14.65","2.34","9.49","109.3","36.28"
2025-10-02,"6:15","26.097","31.34","19.47","80.9","5.87","0.849","7.34","11.97","2.33","9.43","108.73","36.09"
2025-10-02,"6:30","26.062","31.521","19.59","81","5.87","0.858","7.34","10.15","2.28","9.24","109.31","36.29"
2025-10-02,"6:45","26.045","32.232","20.08","81.7","5.91","0.864","7.38","9.1","2.29","9.27","107.94","35.83"
2025-10-02,"7:00","26.034","32.868","20.52","82.1","5.93","0.867","7.4","8.39","2.28","9.22","106.71","35.42"
2025-10-02,"7:15","26.015","33.133","20.7","82.4","5.94","0.868","7.42","8.24","2.28","9.23","105.56","35.04"
2025-10-02,"7:30","26.017","33.383","20.87","81.9","5.91","0.866","7.42","8.32","2.32","9.41","105.03","34.87"
2025-10-02,"7:45","26.02","33.31","20.82","79.2","5.71","0.86","7.39","7.56","2.25","9.1","104.47","34.68"
2025-10-02,"8:00","26.025","33.551","20.99","78.3","5.64","0.853","7.4","8.81","2.09","8.47","103.12","34.23"
2025-10-02,"8:15","26.035","33.034","20.63","81.5","5.88","0.842","7.41","9.42","2.26","9.15","106.64","35.4"
2025-10-02,"8:30","26.05","32.461","20.24","80.7","5.83","0.825","7.39","8.91","2.26","9.15","107.58","35.71"
2025-10-02,"8:45","26.075","30.637","18.99","77.9","5.67","0.81","7.3","10.47","2.33","9.43","111.69","37.08"
2025-10-02,"9:00","26.099","30.671","19.01","77.1","5.61","0.795","7.29","10.38","2.32","9.41","112.17","37.24"
2025-10-02,"9:15","26.113","30.252","18.72","75.6","5.51","0.782","7.25","10.83","2.37","9.58","112.65","37.4"
2025-10-02,"9:30","26.164","26.981","16.51","69.7","5.14","0.767","7.14","8.21","2.54","10.29","119.85","39.78"
2025-10-02,"9:45","26.155","25.503","15.52","69.4","5.14","0.749","7.1","9.14","2.54","10.28","120.95","40.15"
2025-10-02,"10:00","26.162","26.048","15.89","68.3","5.06","0.733","7.1","10.67","2.64","10.67","120.04","39.85"
2025-10-02,"10:15","26.153","23.544","14.22","64.1","4.79","0.718","7","12.24","2.71","10.97","123.34","40.94"
2025-10-02,"10:30","26.109","19.522","11.59","58.9","4.47","0.703","6.89","10.95","2.87","11.63","128.99","42.82"
2025-10-02,"10:45","26.105","18.664","11.04","57.6","4.39","0.686","6.86","9.97","2.92","11.82","130.09","43.19"
2025-10-02,"11:00","26.084","15.969","9.32","54.4","4.18","0.672","6.8","10.85","3.06","12.4","131.54","43.67"
2025-10-02,"11:15","26.073","14.457","8.37","52.3","4.04","0.659","6.76","10.82","3.17","12.81","132.44","43.97"
2025-10-02,"11:30","26.082","13.295","7.64","51.4","3.99","0.645","6.74","11.77","3.21","12.99","132.59","44.01"
2025-10-02,"11:45","26.072","12.181","6.95","50.2","3.91","0.628","6.71","10.71","3.26","13.2","133.74","44.4"
2025-10-02,"12:00","26.087","11.374","6.46","49.4","3.86","0.614","6.7","11.32","3.36","13.59","133.9","44.45"
2025-10-02,"12:15","26.129","10.628","6","49","3.84","0.599","6.68","11.98","3.37","13.62","133.98","44.48"
2025-10-02,"12:30","26.151","9.759","5.47","48.5","3.8","0.589","6.66","12.33","3.41","13.79","134.46","44.64"
2025-10-02,"12:45","26.208","8.934","4.98","48.2","3.78","0.577","6.64","9.65","3.43","13.88","135.29","44.91"
2025-10-02,"13:00","26.204","8.3","4.6","47.7","3.76","0.569","6.63","9.91","3.49","14.13","135.44","44.96"
2025-10-02,"13:15","26.2","7.75","4.27","47.7","3.77","0.565","6.62","9.81","3.56","14.41","135.33","44.92"
2025-10-02,"13:30","26.186","7.287","4","47.7","3.77","0.565","6.6","15","3.57","14.43","135.12","44.86"
2025-10-02,"13:45","26.191","8.186","4.53","46","3.63","0.572","6.59","9.5","3.49","14.12","135.8","45.08"
2025-10-02,"14:00","26.181","8.011","4.43","44.3","3.49","0.58","6.6","10.87","3.52","14.23","133.99","44.48"
2025-10-02,"14:15","26.211","8.673","4.82","45.8","3.6","0.592","6.6","8.88","3.49","14.13","135.85","45.1"
2025-10-02,"14:30","26.293","9.344","5.22","47.1","3.69","0.606","6.61","9.47","3.4","13.78","135.41","44.95"
2025-10-02,"14:45","26.345","9.451","5.29","47","3.68","0.625","6.61","8.46","3.37","13.65","135.25","44.9"
2025-10-02,"15:00","26.476","11.334","6.43","47.4","3.67","0.642","6.63","8.4","3.21","13","134.03","44.5"
2025-10-02,"15:15","26.655","12.675","7.25","51.3","3.95","0.659","6.67","10.51","3.17","12.82","132.3","43.92"
2025-10-02,"15:30","26.681","13.489","7.76","50.8","3.9","0.676","6.68","9.68","3.07","12.41","132.42","43.96"
2025-10-02,"15:45","26.771","13.437","7.72","55.1","4.22","0.694","6.71","11.08","3.12","12.64","132.03","43.83"
2025-10-02,"16:00","26.819","14.766","8.55","56.6","4.31","0.713","6.75","10.86","3.05","12.36","130.83","43.43"
2025-10-02,"16:15","26.849","16.204","9.46","57.9","4.39","0.734","6.78","11.06","2.98","12.07","129.68","43.05"
2025-10-02,"16:30","26.909","18.751","11.09","62.4","4.68","0.753","6.85","11.34","2.92","11.81","127.2","42.23"
2025-10-02,"16:45","26.947","20.798","12.41","64","4.76","0.774","6.9","16.92","2.82","11.41","121.96","40.49"
2025-10-02,"17:00","27.005","22.167","13.3","68.5","5.06","0.795","6.96","13.59","2.83","11.44","121.45","40.32"
2025-10-02,"17:15","27.037","23.107","13.92","70.9","5.22","0.817","7","16.52","2.85","11.54","118.19","39.23"
2025-10-02,"17:30","27.035","24.313","14.72","73.8","5.41","0.839","7.05","15.32","2.77","11.22","118.03","39.18"
2025-10-02,"17:45","27.038","25.499","15.5","76.4","5.58","0.859","7.1","23.23","2.76","11.17","115.01","38.18"
2025-10-02,"18:00","26.96","26.353","16.08","78.5","5.72","0.878","7.15","13.09","2.69","10.87","116.32","38.61"
2025-10-02,"18:15","26.895","27.178","16.63","79.7","5.79","0.895","7.17","11.52","2.66","10.77","116.12","38.55"
2025-10-02,"18:30","26.862","28.302","17.39","81.4","5.9","0.912","7.22","12.55","2.65","10.74","113.36","37.63"
2025-10-02,"18:45","26.807","29.189","17.99","82.5","5.97","0.926","7.26","13.13","2.62","10.6","112.07","37.2"
2025-10-02,"19:00","26.738","29.718","18.35","82.5","5.96","0.94","7.28","10.63","2.56","10.36","111.18","36.91"
2025-10-02,"19:15","26.694","30.372","18.8","83.2","6","0.948","7.3","9.91","2.53","10.22","110.63","36.72"
2025-10-02,"19:30","26.666","30.915","19.17","83.8","6.03","0.954","7.32","9.36","2.53","10.25","109.7","36.42"
2025-10-02,"19:45","26.637","31.602","19.64","84.9","6.09","0.958","7.36","8.15","2.56","10.38","108.24","35.93"
2025-10-02,"20:00","26.625","33.152","20.7","87.4","6.24","0.961","7.43","8.47","2.6","10.54","103.72","34.43"
2025-10-02,"20:15","26.597","33.792","21.14","88.1","6.28","0.958","7.46","9.12","2.5","10.11","102.56","34.05"
2025-10-02,"20:30","26.573","33.55","20.98","86.1","6.15","0.949","7.43","7.76","2.42","9.8","102.29","33.95"
2025-10-02,"20:45","26.584","34.121","21.37","79.8","5.68","0.937","7.42","6.82","2.26","9.17","102.73","34.1"
2025-10-02,"21:00","26.575","34.35","21.53","85.5","6.08","0.921","7.46","8.19","2.43","9.85","101.08","33.55"
2025-10-02,"21:15","26.613","33.116","20.68","84.9","6.07","0.909","7.41","9.13","2.57","10.41","105.19","34.92"
2025-10-02,"21:30","26.649","31.526","19.58","82.9","5.96","0.905","7.34","8.38","2.58","10.44","109.47","36.34"
2025-10-02,"21:45","26.644","31.485","19.56","83.9","6.02","0.888","7.36","8.99","2.58","10.45","110.04","36.53"
2025-10-02,"22:00","26.696","29.963","18.52","79.8","5.76","0.87","7.26","8.21","2.63","10.63","112.57","37.37"
2025-10-02,"22:15","26.716","28.277","17.37","77.8","5.66","0.847","7.21","9.56","2.7","10.93","116.4","38.64"
2025-10-02,"22:30","26.722","28.457","17.5","77.6","5.63","0.825","7.2","12.07","2.7","10.92","114.25","37.93"
2025-10-02,"22:45","26.699","26.844","16.41","74.4","5.44","0.806","7.13","13.81","2.77","11.23","116.93","38.82"
2025-10-02,"23:00","26.53","22.456","13.5","67.3","5.01","0.788","6.98","14.39","2.9","11.74","124.15","41.21"
2025-10-02,"23:15","26.482","21.115","12.62","64.2","4.81","0.771","6.93","11.06","3.01","12.17","127.07","42.18"
2025-10-02,"23:30","26.427","19.88","11.82","61.8","4.65","0.755","6.88","10.86","3.03","12.28","128.37","42.62"
2025-10-02,"23:45","26.349","18.512","10.94","58.9","4.47","0.736","6.84","10.24","3.05","12.36","130.6","43.36"
2025-10-03,"0:00","26.289","17.004","9.97","56.5","4.31","0.722","6.79","11.48","3.15","12.76","131.07","43.51"
2025-10-03,"0:15","26.265","16.036","9.36","54.4","4.16","0.703","6.77","11.05","3.19","12.91","131.98","43.81"
2025-10-03,"0:30","26.215","15.065","8.75","52.3","4.03","0.687","6.73","12.47","3.23","13.07","132.08","43.85"
2025-10-03,"0:45","26.179","14.2","8.2","51.1","3.95","0.67","6.7","12.92","3.26","13.22","131.64","43.7"
2025-10-03,"1:00","26.127","13.18","7.57","49.3","3.83","0.652","6.68","11.59","3.33","13.49","133.39","44.28"
2025-10-03,"1:15","26.085","12.289","7.02","47.8","3.72","0.643","6.66","11.77","3.37","13.65","133.64","44.36"
2025-10-03,"1:30","26.043","11.543","6.56","46.7","3.65","0.627","6.64","12.08","3.41","13.79","133.92","44.46"
2025-10-03,"1:45","25.981","10.696","6.04","45.9","3.6","0.62","6.62","11.09","3.49","14.14","134.84","44.76"
2025-10-03,"2:00","25.929","9.901","5.56","45.3","3.56","0.61","6.61","9.7","3.55","14.35","135.65","45.03"
2025-10-03,"2:15","25.875","9.16","5.12","44.5","3.51","0.605","6.59","9.46","3.58","14.5","136.2","45.22"
2025-10-03,"2:30","25.821","8.604","4.78","44.4","3.51","0.604","6.58","9.16","3.63","14.71","137.16","45.53"
2025-10-03,"2:45","25.828","9.073","5.06","43.8","3.47","0.605","6.56","9.18","3.62","14.63","136.95","45.46"
2025-10-03,"3:00","25.851","9.083","5.07","43","3.4","0.612","6.57","7.84","3.63","14.67","137.32","45.59"
2025-10-03,"3:15","25.852","9.161","5.12","41","3.24","0.623","6.57","7.46","3.59","14.52","136.73","45.39"
2025-10-03,"3:30","25.89","10.443","5.89","43.5","3.42","0.634","6.58","8.88","3.52","14.25","137.09","45.51"
2025-10-03,"3:45","25.859","10.449","5.89","44.5","3.5","0.652","6.58","7.65","3.51","14.22","137.27","45.57"
2025-10-03,"4:00","25.942","12.067","6.88","44.2","3.45","0.67","6.6","7.72","3.39","13.71","136.62","45.35"
2025-10-03,"4:15","25.956","13.907","8.02","45","3.5","0.685","6.62","8.06","3.16","12.79","134.98","44.81"
2025-10-03,"4:30","25.806","13.605","7.84","50.2","3.91","0.701","6.66","8.8","3.24","13.11","135.21","44.89"
2025-10-03,"4:45","25.83","14.334","8.29","50.5","3.92","0.715","6.67","9.14","3.2","12.97","134.48","44.64"
2025-10-03,"5:00","25.756","15.125","8.79","52.1","4.04","0.732","6.7","8.11","3.18","12.85","134.98","44.81"
2025-10-03,"5:15","25.764","16.054","9.38","53.8","4.16","0.753","6.73","8.51","3.25","13.15","134.21","44.55"
2025-10-03,"5:30","25.729","18.454","10.91","58.5","4.49","0.769","6.81","10.68","3.01","12.17","131.58","43.68"
2025-10-03,"5:45","25.69","20.028","11.93","60.9","4.65","0.787","6.85","10.07","2.91","11.78","130.21","43.23"
2025-10-03,"6:00","25.719","21.743","13.04","62.5","4.74","0.808","6.89","13.02","2.81","11.39","127.08","42.19"
2025-10-03,"6:15","25.622","22.524","13.56","66.4","5.02","0.825","6.95","12.4","2.78","11.27","126.72","42.07"
2025-10-03,"6:30","25.606","23.164","13.98","67.7","5.11","0.836","6.98","13.81","2.75","11.14","125.49","41.66"
2025-10-03,"6:45","25.555","23.649","14.3","68.6","5.18","0.857","7","12.83","2.72","11.01","125.6","41.69"
2025-10-03,"7:00","25.539","24.572","14.91","69.4","5.22","0.87","7.02","11.5","2.66","10.77","124.8","41.43"
2025-10-03,"7:15","25.506","25.424","15.48","71.1","5.34","0.883","7.07","11.09","2.6","10.52","123.61","41.03"
2025-10-03,"7:30","25.47","25.549","15.56","71.7","5.38","0.891","7.08","8.42","2.6","10.54","124.57","41.35"
2025-10-03,"7:45","25.435","26.38","16.12","73.8","5.52","0.894","7.11","9.32","2.62","10.59","122.8","40.77"
2025-10-03,"8:00","25.422","26.29","16.06","73.4","5.5","0.898","7.11","6.98","2.61","10.55","123.75","41.08"
2025-10-03,"8:15","25.396","26.668","16.31","73.9","5.53","0.898","7.13","8.06","2.59","10.49","122.65","40.71"
2025-10-03,"8:30","25.381","26.966","16.51","73.9","5.53","0.888","7.15","6.93","2.54","10.28","122.43","40.64"
2025-10-03,"8:45","25.391","26.81","16.41","71","5.31","0.877","7.13","7.05","2.56","10.35","122.96","40.82"
