"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-10-02,"1:00","26.748","49.792","32.54","98.5","6.57","2.713","8.02","14.04","1.88","7.62","",""
2025-10-02,"1:15","26.745","49.786","32.54","98.1","6.54","2.75","8.02","14.48","1.63","6.59","",""
2025-10-02,"1:30","26.728","49.724","32.49","97.3","6.49","2.779","8","13.55","1.54","6.23","",""
2025-10-02,"1:45","26.701","49.713","32.48","97.1","6.48","2.804","8","12.5","1.56","6.32","",""
2025-10-02,"2:00","26.678","49.63","32.42","96.4","6.44","2.834","8","8.75","1.42","5.72","",""
2025-10-02,"2:15","26.634","49.552","32.37","95.8","6.4","2.871","7.99","7.81","1.37","5.55","",""
2025-10-02,"2:30","26.594","49.49","32.32","95.3","6.38","2.909","7.98","7.37","1.65","6.65","",""
2025-10-02,"2:45","26.574","49.48","32.32","94.5","6.33","2.94","7.98","10.72","1.51","6.11","",""
2025-10-02,"3:00","26.508","49.588","32.4","96.9","6.49","2.965","7.99","10.65","1.44","5.82","",""
2025-10-02,"3:15","26.488","49.713","32.49","97.5","6.53","2.995","7.99","10.42","1.43","5.77","",""
2025-10-02,"3:30","26.467","49.792","32.55","98","6.57","3.023","8","9.96","1.43","5.78","",""
2025-10-02,"3:45","26.445","49.804","32.56","96.5","6.46","3.047","8","10.2","1.12","4.51","",""
2025-10-02,"4:00","26.406","49.752","32.52","95","6.37","3.074","7.99","6.89","0.9","3.63","",""
2025-10-02,"4:15","26.405","49.766","32.53","84.8","5.69","3.097","7.95","7.07","0.94","3.81","",""
2025-10-02,"4:30","26.407","49.769","32.53","95.6","6.41","3.115","8","6.95","1.01","4.1","",""
2025-10-02,"4:45","26.425","49.638","32.44","96.8","6.5","3.129","7.99","7.41","1.17","4.75","",""
2025-10-02,"5:00","26.46","49.719","32.5","96.6","6.47","3.132","8","9.44","1.24","5.01","",""
2025-10-02,"5:15","26.482","49.721","32.5","96.8","6.49","3.127","8","8.61","1.28","5.18","",""
2025-10-02,"5:30","26.556","49.703","32.48","95.5","6.39","3.114","8","11.9","1.35","5.47","",""
2025-10-02,"5:45","26.401","49.538","32.36","95.2","6.39","3.091","7.99","10.45","1.4","5.65","",""
2025-10-02,"6:00","26.416","49.466","32.31","94.4","6.34","3.065","7.99","9.27","1.13","4.58","",""
2025-10-02,"6:15","26.203","48.667","31.73","92.1","6.23","3.033","7.93","9.35","1.2","4.85","",""
2025-10-02,"6:30","26.16","48.205","31.4","91.2","6.18","2.997","7.91","8.08","1.15","4.65","",""
2025-10-02,"6:45","26.149","47.929","31.19","90.5","6.14","2.96","7.89","8.43","1.11","4.48","",""
2025-10-02,"7:00","26.149","47.771","31.08","90","6.11","2.922","7.88","7.29","1.05","4.25","",""
2025-10-02,"7:15","26.112","47.481","30.87","89.7","6.11","2.888","7.87","6.57","1","4.03","",""
2025-10-02,"7:30","26.083","47.522","30.9","89","6.06","2.859","7.87","7.47","1.11","4.48","",""
2025-10-02,"7:45","26.091","47.449","30.85","88.9","6.05","2.828","7.87","6.89","0.98","3.96","",""
2025-10-02,"8:00","26.164","47.878","31.16","87.9","5.96","2.802","7.88","7.45","0.94","3.82","",""
2025-10-02,"8:15","26.108","47.693","31.02","86.5","5.88","2.776","7.87","4.76","0.76","3.09","",""
2025-10-02,"8:30","26.126","47.764","31.07","83","5.64","2.745","7.86","6.65","0.87","3.5","",""
2025-10-02,"8:45","25.862","47.248","30.71","85","5.82","2.711","7.84","6.77","0.95","3.85","",""
2025-10-02,"9:00","25.912","47.18","30.66","85.3","5.83","2.68","7.84","6.37","0.82","3.34","",""
2025-10-02,"9:15","25.884","47.154","30.64","85.8","5.87","2.647","7.84","6.29","1.01","4.1","",""
2025-10-02,"9:30","25.954","47.183","30.66","87","5.94","2.616","7.85","5.87","0.86","3.48","",""
2025-10-02,"9:45","25.824","46.999","30.53","88.1","6.04","2.586","7.84","6.07","0.82","3.34","",""
2025-10-02,"10:00","25.96","47.181","30.65","89.4","6.11","2.562","7.86","6.6","1","4.06","",""
2025-10-02,"10:15","26.03","47.509","30.89","88.3","6.01","2.538","7.86","5.78","0.93","3.77","",""
2025-10-02,"10:30","25.736","47.897","31.18","86.5","5.91","2.513","7.83","8.81","0.94","3.82","",""
2025-10-02,"10:45","25.872","47.965","31.23","89.5","6.1","2.493","7.86","7.45","1","4.04","",""
2025-10-02,"11:00","25.819","48.113","31.34","88.3","6.02","2.479","7.84","7.5","1.05","4.24","",""
2025-10-02,"11:15","25.866","48.165","31.37","91","6.2","2.477","7.87","7.08","1.12","4.53","",""
2025-10-02,"11:30","25.979","48.407","31.55","92.7","6.3","2.481","7.89","6.93","1.09","4.39","",""
2025-10-02,"11:45","25.945","48.836","31.86","89.7","6.09","2.498","7.89","9.33","1.1","4.45","",""
2025-10-02,"12:00","26.074","49.783","32.55","96.2","6.49","2.511","7.95","10.71","1.33","5.37","",""
2025-10-02,"12:15","26.15","49.951","32.67","99.2","6.68","2.533","7.99","12.79","1.4","5.67","",""
2025-10-02,"12:30","26.224","49.95","32.67","100.5","6.76","2.565","8.01","15.86","1.63","6.61","",""
2025-10-02,"12:45","26.274","49.967","32.68","100.2","6.73","2.604","8.01","22.54","1.68","6.79","",""
2025-10-02,"13:00","26.322","50.031","32.73","100.5","6.74","2.638","8.02","18.31","2.16","8.74","",""
2025-10-02,"13:15","26.308","50.017","32.72","101.4","6.8","2.68","8.02","16.02","1.63","6.6","",""
2025-10-02,"13:30","26.3","50.031","32.73","100.6","6.75","2.73","8.01","15.2","1.66","6.72","",""
2025-10-02,"13:45","26.328","50.057","32.75","100.8","6.76","2.779","8.02","14.44","1.59","6.44","",""
2025-10-02,"14:00","26.346","50.009","32.71","101.4","6.8","2.821","8.01","13.4","1.65","6.65","",""
2025-10-02,"14:15","26.36","49.93","32.65","100.8","6.76","2.867","8.01","14.27","1.76","7.1","",""
2025-10-02,"14:30","26.433","50.006","32.71","102.4","6.86","2.916","8.02","14.14","1.82","7.35","",""
2025-10-02,"14:45","26.484","50.161","32.82","103.5","6.92","2.959","8.02","13.07","1.86","7.51","",""
2025-10-02,"15:00","26.529","50.334","32.94","104.3","6.96","3.001","8.03","15.91","1.81","7.33","",""
2025-10-02,"15:15","26.54","50.37","32.97","104","6.95","3.038","8.03","10.43","1.6","6.47","",""
2025-10-02,"15:30","26.561","50.491","33.06","103.8","6.92","3.075","8.04","43.18","2.16","8.74","",""
2025-10-02,"15:45","26.577","50.507","33.07","102.6","6.84","3.112","8.03","11.72","1.63","6.58","",""
2025-10-02,"16:00","26.579","50.524","33.08","99.2","6.61","3.148","8.02","11.75","1.28","5.16","",""
2025-10-02,"16:15","26.585","50.496","33.06","99.4","6.63","3.189","8.02","8.99","1.35","5.47","",""
2025-10-02,"16:30","26.597","50.432","33.02","91.5","6.1","3.221","8.01","7.45","0.78","3.16","",""
2025-10-02,"16:45","26.59","50.435","33.02","100.8","6.72","3.241","8.02","6.63","0.98","3.98","",""
2025-10-02,"17:00","26.567","50.35","32.96","104.2","6.96","3.269","8.04","8.48","1.24","5.04","",""
2025-10-02,"17:15","26.558","50.32","32.93","104","6.94","3.283","8.03","8.2","1.49","6.02","",""
2025-10-02,"17:30","26.544","50.307","32.92","104.3","6.96","3.289","8.03","8.93","1.59","6.44","",""
2025-10-02,"17:45","26.459","50.086","32.76","102","6.82","3.29","8.02","14.77","2.09","8.46","",""
2025-10-02,"18:00","26.396","49.995","32.7","103","6.9","3.285","8.02","12","1.92","7.76","",""
2025-10-02,"18:15","26.384","49.949","32.67","102.3","6.86","3.266","8.01","10.24","1.65","6.69","",""
2025-10-02,"18:30","26.315","49.481","32.32","101.5","6.82","3.236","7.98","10.8","1.8","7.28","",""
2025-10-02,"18:45","26.267","49.061","32.02","98.9","6.67","3.192","7.95","9.39","1.64","6.65","",""
2025-10-02,"19:00","26.248","48.523","31.63","97.4","6.58","3.16","7.92","8.46","1.58","6.4","",""
2025-10-02,"19:15","26.245","48.255","31.43","96.9","6.55","3.121","7.91","8.33","1.47","5.95","",""
2025-10-02,"19:30","26.245","48.139","31.35","96.7","6.55","3.077","7.91","8.75","1.55","6.28","",""
2025-10-02,"19:45","26.253","47.685","31.01","96.2","6.52","3.041","7.89","8.09","1.62","6.55","",""
2025-10-02,"20:00","26.265","47.417","30.82","95.9","6.51","3.004","7.88","7.8","1.48","6","",""
2025-10-02,"20:15","26.262","47.624","30.97","94.9","6.44","2.961","7.88","8.18","1.59","6.43","",""
2025-10-02,"20:30","26.255","47.825","31.12","94.5","6.41","2.923","7.89","8.87","1.63","6.58","",""
2025-10-02,"20:45","26.244","47.777","31.08","94.6","6.41","2.886","7.89","8.32","1.54","6.23","",""
2025-10-02,"21:00","26.262","47.557","30.92","93.9","6.37","2.85","7.87","6.92","1.57","6.35","",""
2025-10-02,"21:15","26.252","47.642","30.98","91.5","6.21","2.813","7.87","7.76","1.4","5.65","",""
2025-10-02,"21:30","26.203","47.752","31.06","88.9","6.03","2.775","7.87","6.74","1.36","5.52","",""
2025-10-02,"21:45","26.196","47.407","30.81","89.7","6.1","2.74","7.85","6.09","1.17","4.72","",""
2025-10-02,"22:00","26.163","47.278","30.72","89.1","6.06","2.709","7.86","4.87","1.19","4.81","",""
2025-10-02,"22:15","26.146","47.379","30.79","91.6","6.23","2.67","7.86","4.97","1.32","5.36","",""
2025-10-02,"22:30","26.164","47.462","30.85","92.8","6.31","2.639","7.87","6.97","1.21","4.9","",""
2025-10-02,"22:45","26.169","47.495","30.88","92.9","6.32","2.611","7.87","6.08","1.49","6.02","",""
2025-10-02,"23:00","26.131","47.61","30.96","93.4","6.35","2.585","7.87","5.77","1.48","5.98","",""
2025-10-02,"23:15","26.061","47.919","31.19","90.9","6.18","2.562","7.84","7.11","1.43","5.78","",""
2025-10-02,"23:30","26.051","48.198","31.39","90.3","6.13","2.535","7.85","6.94","1.43","5.77","",""
2025-10-02,"23:45","25.92","48.307","31.48","92.2","6.27","2.516","7.88","6.01","1.32","5.33","",""
2025-10-03,"0:00","25.974","48.548","31.65","91.5","6.21","2.506","7.88","6.4","1.32","5.34","",""
2025-10-03,"0:15","25.99","48.8","31.83","91","6.17","2.499","7.89","7.37","1.28","5.18","",""
2025-10-03,"0:30","26.069","48.977","31.96","91.4","6.18","2.507","7.9","9.23","1.34","5.44","",""
2025-10-03,"0:45","26.012","49.956","32.68","91.2","6.15","2.52","7.93","9.28","1.16","4.71","",""
2025-10-03,"1:00","26.007","50.325","32.95","91.6","6.17","2.536","7.95","10.35","1.22","4.92","",""
2025-10-03,"1:15","26.123","50.403","33.01","96.3","6.47","2.562","7.99","11.29","1.29","5.21","",""
2025-10-03,"1:30","26.171","50.357","32.97","97.1","6.52","2.592","8","13.34","1.42","5.75","",""
2025-10-03,"1:45","26.167","50.405","33.01","96.7","6.5","2.62","8","13.1","1.28","5.2","",""
2025-10-03,"2:00","26.175","50.491","33.07","97","6.51","2.657","8.01","13.96","1.38","5.6","",""
2025-10-03,"2:15","26.163","50.436","33.03","96.6","6.49","2.695","8","13.93","1.35","5.46","",""
2025-10-03,"2:30","26.134","50.462","33.05","96.1","6.45","2.74","8","12.95","1.35","5.47","",""
2025-10-03,"2:45","26.149","50.518","33.09","96.7","6.49","2.781","8.01","12.51","1.28","5.17","",""
2025-10-03,"3:00","26.109","50.52","33.09","96.3","6.47","2.823","8","12.24","1.28","5.19","",""
2025-10-03,"3:15","26.07","50.503","33.08","96.7","6.5","2.865","8","13.07","1.31","5.28","",""
2025-10-03,"3:30","26.103","50.605","33.15","98","6.58","2.902","8.01","12.36","1.21","4.91","",""
2025-10-03,"3:45","26.158","50.787","33.29","98.9","6.63","2.937","8.01","13.25","1.25","5.05","",""
2025-10-03,"4:00","26.204","50.968","33.42","99.7","6.67","2.97","8.01","12.58","1.33","5.36","",""
2025-10-03,"4:15","26.231","51.092","33.51","99.4","6.65","3.004","8.01","12.19","1.2","4.87","",""
2025-10-03,"4:30","26.295","51.22","33.6","99.2","6.62","3.039","8.02","9.41","1.26","5.08","",""
2025-10-03,"4:45","26.281","51.231","33.61","98.4","6.57","3.071","8.01","11.97","1.18","4.76","",""
2025-10-03,"5:00","26.306","51.287","33.65","93.3","6.23","3.096","8","10.2","0.82","3.33","",""
2025-10-03,"5:15","26.303","51.287","33.65","84.4","5.64","3.125","7.97","8.28","0.76","3.08","",""
2025-10-03,"5:30","26.24","51.196","33.59","95.7","6.4","3.145","8.01","7.94","0.92","3.73","",""
2025-10-03,"5:45","26.217","51.177","33.57","97.7","6.54","3.153","8.01","7.12","0.9","3.64","",""
2025-10-03,"6:00","26.179","51.005","33.45","99.3","6.65","3.154","8.01","9.92","0.98","3.95","",""
2025-10-03,"6:15","26.101","50.759","33.27","98.1","6.58","3.153","8.01","9.74","1.05","4.26","",""
2025-10-03,"6:30","25.987","50.526","33.1","96","6.46","3.132","8","16.03","1.27","5.14","",""
2025-10-03,"6:45","25.963","50.458","33.05","95.3","6.42","3.1","8","13.11","1.13","4.56","",""
2025-10-03,"7:00","25.944","50.392","33","94.6","6.38","3.071","7.99","10.55","0.98","3.98","",""
2025-10-03,"7:15","25.927","50.32","32.95","93.9","6.33","3.039","7.98","10.56","0.93","3.76","",""
2025-10-03,"7:30","25.822","50.077","32.77","92.6","6.27","3.005","7.96","9.44","0.96","3.87","",""
2025-10-03,"7:45","25.738","49.607","32.43","91.6","6.22","2.967","7.94","8.48","0.97","3.91","",""
2025-10-03,"8:00","25.723","49.328","32.23","90.8","6.17","2.932","7.92","7.65","1.01","4.09","",""
2025-10-03,"8:15","25.717","49.151","32.1","90.6","6.16","2.894","7.91","7.55","0.92","3.71","",""
2025-10-03,"8:30","25.682","49.266","32.18","90","6.12","2.854","7.91","7.58","0.89","3.59","",""
2025-10-03,"8:45","25.653","49.412","32.29","89","6.05","2.816","7.92","8.26","0.95","3.85","",""
2025-10-03,"9:00","25.56","49.631","32.45","87","5.92","2.784","7.91","7.1","0.82","3.31","",""
2025-10-03,"9:15","25.581","49.56","32.4","75.7","5.15","2.752","7.87","8.27","0.79","3.2","",""
2025-10-03,"9:30","25.606","49.433","32.31","79.9","5.44","2.721","7.89","6.93","0.72","2.93","",""
2025-10-03,"9:45","25.667","49.191","32.13","86.2","5.87","2.687","7.9","6.75","0.86","3.49","",""
2025-10-03,"10:00","25.752","49.096","32.06","88.9","6.05","2.652","7.9","5.73","1.01","4.07","",""
2025-10-03,"10:15","25.654","49.136","32.09","89.3","6.08","2.616","7.9","6.28","0.82","3.32","",""
2025-10-03,"10:30","25.665","49.258","32.18","89.8","6.11","2.581","7.91","6.16","0.97","3.94","",""
2025-10-03,"10:45","25.623","49.374","32.26","89.5","6.09","2.549","7.91","6.42","0.97","3.92","",""
2025-10-03,"11:00","25.669","49.354","32.25","90","6.12","2.508","7.9","7.19","1.01","4.08","",""
2025-10-03,"11:15","25.727","49.318","32.22","91.2","6.2","2.475","7.89","6.7","1.07","4.35","",""
2025-10-03,"11:30","25.569","49.289","32.2","87.3","5.95","2.451","7.83","6.99","1.07","4.33","",""
2025-10-03,"11:45","25.672","49.388","32.27","88.4","6.01","2.425","7.83","7.19","1.17","4.73","",""
2025-10-03,"12:00","25.804","49.577","32.41","91.2","6.19","2.417","7.88","6.74","1.21","4.89","",""
2025-10-03,"12:15","25.818","49.884","32.63","92.1","6.23","2.409","7.9","7.36","1.25","5.05","",""
2025-10-03,"12:30","25.769","50.01","32.73","91.1","6.17","2.408","7.9","8.02","1.14","4.62","",""
2025-10-03,"12:45","26.007","50.538","33.11","94.3","6.35","2.417","7.92","12","1.33","5.38","",""
2025-10-03,"13:00","26.162","50.676","33.21","96.5","6.47","2.435","7.93","11.61","1.47","5.96","",""
2025-10-03,"13:15","26.251","50.707","33.23","99.8","6.69","2.461","7.97","10.5","1.4","5.68","",""
2025-10-03,"13:30","26.274","50.62","33.16","99.7","6.68","2.493","7.97","11.85","1.52","6.15","",""
2025-10-03,"13:45","26.329","50.634","33.17","99.9","6.69","2.532","7.97","13.47","1.6","6.48","",""
2025-10-03,"14:00","26.355","50.828","33.31","100.9","6.74","2.58","7.98","12.63","1.63","6.61","",""
2025-10-03,"14:15","26.31","50.772","33.27","100.3","6.71","2.625","7.98","13.21","1.72","6.96","",""
2025-10-03,"14:30","26.34","50.937","33.39","101.1","6.76","2.678","7.99","11.35","1.57","6.35","",""
2025-10-03,"14:45","26.378","51.053","33.48","102.1","6.82","2.731","8","11.16","1.64","6.63","",""
2025-10-03,"15:00","26.406","51.055","33.48","102.9","6.86","2.785","8","11.62","1.79","7.26","",""
2025-10-03,"15:15","26.418","51.112","33.52","103.7","6.92","2.838","8.01","11.81","1.65","6.67","",""
