"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Level","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-07-01,"7:00","29.342","26.254","15.97","55.1","3.86","0.018","7.34","13.39","1.65","6.8","92.52","31.07"
2025-07-01,"7:15","29.334","26.676","16.25","48.5","3.39","0","7.31","12.28","1.54","6.35","91.64","30.78"
2025-07-01,"7:30","29.307","25.706","15.6","51","3.58","-0.018","7.3","12","1.6","6.58","93.39","31.37"
2025-07-01,"7:45","29.276","25.16","15.24","47.9","3.37","-0.034","7.28","13.14","1.36","5.61","93.01","31.24"
2025-07-01,"8:00","29.316","25.394","15.39","43.7","3.07","-0.054","7.26","11.74","1.32","5.43","92.62","31.11"
2025-07-01,"8:15","29.23","24.458","14.77","43.3","3.05","-0.07","7.24","10.57","1.21","4.99","93.17","31.29"
2025-07-01,"8:30","29.074","21.633","12.92","48.7","3.49","-0.081","7.23","12.74","1.49","6.12","98.41","33.05"
2025-07-01,"8:45","28.921","18.952","11.19","41.1","2.98","-0.096","7.19","10.39","1.13","4.66","101.52","34.1"
2025-07-01,"9:00","28.854","17.119","10.02","44.5","3.25","-0.111","7.19","10.32","1.17","4.84","106.15","35.65"
2025-07-01,"9:15","28.802","15.695","9.12","45.1","3.31","-0.125","7.18","9.3","1.2","4.95","109.06","36.63"
2025-07-01,"9:30","28.806","15.18","8.79","43.3","3.18","-0.135","7.17","8.55","1.17","4.82","108.04","36.29"
2025-07-01,"9:45","28.791","13.775","7.91","42.9","3.17","-0.138","7.16","9.54","1.12","4.63","108.83","36.55"
2025-07-01,"10:00","28.788","13.076","7.48","42.8","3.17","-0.148","7.15","9.38","1.12","4.62","110.95","37.26"
2025-07-01,"10:15","28.794","13.662","7.84","42","3.1","-0.159","7.15","9.63","1.19","4.88","108.3","36.38"
2025-07-01,"10:30","28.801","13.299","7.62","41.8","3.09","-0.166","7.14","8.63","1.17","4.81","110.09","36.98"
2025-07-01,"10:45","28.825","15.045","8.71","45","3.3","-0.173","7.15","10.67","1.25","5.16","108.11","36.31"
2025-07-01,"11:00","28.836","14.865","8.59","43.1","3.17","-0.176","7.15","7.61","1.12","4.63","109.7","36.84"
2025-07-01,"11:15","28.823","14.135","8.14","43.8","3.23","-0.173","7.15","8.53","1.22","5.05","110.43","37.09"
2025-07-01,"11:30","28.81","13.068","7.47","46.4","3.43","-0.165","7.14","8.2","1.33","5.49","111.76","37.54"
2025-07-01,"11:45","28.791","11.955","6.79","51.9","3.86","-0.157","7.16","9.75","1.56","6.41","113.67","38.18"
2025-07-01,"12:00","30.093","10.403","5.83","77.5","5.67","-0.137","7.28","14.07","1.9","7.83","108.12","36.31"
2025-07-01,"12:15","29.787","9.928","5.55","73.8","5.43","-0.126","7.25","13","2.03","8.36","109.85","36.9"
2025-07-01,"12:30","30.492","11.445","6.46","89.2","6.46","-0.111","7.41","16","2.76","11.33","105.28","35.36"
2025-07-01,"12:45","30.723","12.347","7.01","91","6.54","-0.088","7.43","18.05","2.47","10.15","103.57","34.79"
2025-07-01,"13:00","30.894","13.887","7.96","94","6.7","-0.062","7.49","18.71","2.56","10.53","101.2","33.99"
2025-07-01,"13:15","30.746","15.288","8.84","90.4","6.43","-0.04","7.48","18.72","2.18","8.98","100.05","33.6"
2025-07-01,"13:30","31.124","15.948","9.25","96.7","6.82","-0.016","7.54","18.17","2.48","10.18","98.61","33.12"
2025-07-01,"13:45","31.259","17.238","10.06","97.4","6.82","0.014","7.56","17.71","2.4","9.86","97.68","32.81"
2025-07-01,"14:00","31.478","18.008","10.55","100.8","7.01","0.048","7.58","17.36","2.27","9.33","96.4","32.38"
2025-07-01,"14:15","31.576","19.397","11.43","100.8","6.97","0.077","7.62","19.44","2.24","9.2","94","31.57"
2025-07-01,"14:30","31.82","21.084","12.52","101.1","6.92","0.107","7.62","16.71","2.18","8.97","92.36","31.02"
2025-07-01,"14:45","31.992","22.939","13.72","101.5","6.88","0.138","7.66","19.75","2.17","8.91","87.84","29.5"
2025-07-01,"15:00","32.222","24.08","14.47","103.6","6.98","0.164","7.67","18.11","2.12","8.74","86.64","29.1"
2025-07-01,"15:15","32.321","25.435","15.36","105.3","7.04","0.19","7.73","18.29","2.2","9.04","84.79","28.48"
2025-07-01,"15:30","32.341","26.47","16.05","105.5","7.02","0.209","7.74","20.06","2.13","8.75","82.37","27.67"
2025-07-01,"15:45","32.287","27.455","16.71","103.7","6.89","0.219","7.72","16.47","1.99","8.18","82.64","27.76"
2025-07-01,"16:00","32.259","28.021","17.09","100.1","6.63","0.215","7.7","16.31","1.94","8","80.66","27.09"
2025-07-01,"16:15","32.193","28.14","17.17","84.2","5.58","0.205","7.59","12.41","1.2","4.96","79.7","26.77"
2025-07-01,"16:30","32.07","28.099","17.14","86.2","5.73","0.189","7.63","16.38","1.53","6.29","81.35","27.32"
2025-07-01,"16:45","32.079","27.421","16.69","88.6","5.91","0.173","7.65","14.72","1.62","6.67","84.2","28.28"
2025-07-01,"17:00","31.802","26.596","16.15","89","5.97","0.156","7.64","15.64","1.72","7.06","85.09","28.58"
2025-07-01,"17:15","31.95","25.79","15.61","91.8","6.16","0.133","7.64","16.84","1.81","7.43","85.74","28.8"
2025-07-01,"17:30","31.896","23.958","14.39","92.1","6.23","0.113","7.64","16.22","1.87","7.69","88.61","29.76"
2025-07-01,"17:45","31.694","24.562","14.8","89","6.03","0.092","7.61","16.24","2.2","9.05","88.31","29.66"
2025-07-01,"18:00","31.575","24.935","15.05","87.9","5.96","0.074","7.58","15.82","2.28","9.36","88.3","29.66"
2025-07-01,"18:15","31.58","24.638","14.85","79.6","5.4","0.057","7.54","14.33","2.15","8.84","88.9","29.86"
2025-07-01,"18:30","31.568","23.907","14.37","85.9","5.85","0.041","7.55","14.1","2.13","8.74","89.91","30.2"
2025-07-01,"18:45","31.572","23.176","13.89","88.7","6.05","0.029","7.56","15.12","2.35","9.66","91.78","30.83"
2025-07-01,"19:00","31.531","22.507","13.45","88.1","6.03","0.01","7.56","13.85","2.33","9.57","93.12","31.28"
2025-07-01,"19:15","31.486","23.378","14.02","87.1","5.95","-0.007","7.54","14.65","2.34","9.62","91.9","30.87"
2025-07-01,"19:30","31.428","18.723","11","92.6","6.43","-0.029","7.56","13.34","2.24","9.21","98.89","33.22"
2025-07-01,"19:45","31.399","19.587","11.56","89.4","6.2","-0.045","7.54","13.81","2.29","9.43","97.49","32.74"
2025-07-01,"20:00","31.326","18.571","10.91","91.1","6.34","-0.062","7.54","14.5","2.31","9.51","98.57","33.11"
2025-07-01,"20:15","31.278","17.879","10.47","89.4","6.24","-0.081","7.52","13.06","2.23","9.17","99.81","33.53"
2025-07-01,"20:30","31.271","18.057","10.58","87.6","6.12","-0.098","7.49","13.24","2.24","9.22","100","33.59"
2025-07-01,"20:45","31.229","18.252","10.7","80.2","5.6","-0.11","7.41","12.6","1.88","7.75","99.54","33.43"
2025-07-01,"21:00","30.984","15.314","8.85","70.6","5","-0.128","7.36","10.98","1.49","6.13","103.47","34.75"
2025-07-01,"21:15","30.889","15.674","9.08","66.7","4.73","-0.143","7.33","9.89","1.5","6.17","101.74","34.17"
2025-07-01,"21:30","30.883","15.499","8.97","68","4.82","-0.155","7.32","9.88","1.53","6.28","103.19","34.66"
2025-07-01,"21:45","30.806","15","8.65","62.6","4.45","-0.163","7.3","14.24","1.47","6.05","100.25","33.67"
2025-07-01,"22:00","30.841","15.844","9.18","65.1","4.61","-0.173","7.28","10.02","1.37","5.64","101.11","33.96"
2025-07-01,"22:15","30.839","15.874","9.2","66.2","4.69","-0.181","7.29","9.23","1.38","5.7","101.78","34.18"
2025-07-01,"22:30","30.801","15.816","9.17","68.1","4.83","-0.187","7.31","9.48","1.5","6.17","102.59","34.46"
2025-07-01,"22:45","30.618","14.234","8.18","66.7","4.77","-0.193","7.29","8.68","1.4","5.77","104.97","35.26"
2025-07-01,"23:00","30.523","13.457","7.7","65.9","4.74","-0.202","7.28","10.89","1.39","5.71","104.03","34.94"
2025-07-01,"23:15","30.41","12.3","6.99","64.3","4.64","-0.212","7.28","9.28","1.55","6.39","107.51","36.11"
2025-07-01,"23:30","30.342","11.901","6.74","64.7","4.69","-0.214","7.26","8.65","1.22","5.01","108.2","36.34"
2025-07-01,"23:45","30.176","10.703","6.01","63","4.59","-0.216","7.26","9.1","1.3","5.36","107.73","36.18"
2025-07-02,"0:00","30.226","11.101","6.25","63.4","4.62","-0.207","7.24","9.84","1.44","5.94","107.4","36.07"
2025-07-02,"0:15","30.088","10.944","6.16","68.3","4.98","-0.194","7.3","12.64","1.7","6.98","109.2","36.68"
2025-07-02,"0:30","29.504","9.762","5.45","74.4","5.5","-0.18","7.31","12.41","1.78","7.33","109.87","36.9"
2025-07-02,"0:45","29.919","10.465","5.87","75.5","5.53","-0.161","7.3","12.12","1.77","7.28","109.59","36.81"
2025-07-02,"1:00","29.702","10.597","5.95","75.8","5.57","-0.142","7.33","12.79","1.91","7.86","109.4","36.75"
2025-07-02,"1:15","29.594","11.945","6.78","76.8","5.63","-0.122","7.37","12.43","1.83","7.51","108.27","36.37"
2025-07-02,"1:30","29.566","12.304","7","79.3","5.81","-0.101","7.39","11.15","1.86","7.65","108.29","36.37"
2025-07-02,"1:45","29.893","14.316","8.24","76.8","5.56","-0.079","7.4","11.38","1.78","7.34","106.85","35.89"
2025-07-02,"2:00","29.705","13.646","7.82","78.6","5.72","-0.053","7.41","11.5","1.85","7.63","107.07","35.96"
2025-07-02,"2:15","29.495","13.853","7.95","79.9","5.83","-0.026","7.45","11.83","1.85","7.63","107.11","35.97"
2025-07-02,"2:30","29.52","15.72","9.12","79.1","5.73","0.001","7.46","11.84","1.8","7.4","105.17","35.32"
2025-07-02,"2:45","29.479","16.938","9.89","77","5.56","0.028","7.46","12.06","1.77","7.29","103.41","34.73"
2025-07-02,"3:00","29.348","17.663","10.36","76.1","5.49","0.057","7.47","11.06","1.77","7.28","103.21","34.67"
2025-07-02,"3:15","29.729","21.075","12.55","72.4","5.13","0.083","7.47","12.92","1.81","7.43","98.17","32.97"
2025-07-02,"3:30","29.521","21.798","13.02","72.1","5.11","0.107","7.48","11.53","1.77","7.29","98.24","33"
2025-07-02,"3:45","29.353","24.02","14.48","64.6","4.56","0.123","7.45","11.63","1.64","6.74","94.72","31.82"
2025-07-02,"4:00","29.94","27.279","16.64","60.7","4.19","0.134","7.45","10.82","1.49","6.15","88.77","29.82"
2025-07-02,"4:15","29.787","27.154","16.56","59.8","4.14","0.138","7.46","9.7","1.42","5.83","88.56","29.75"
2025-07-02,"4:30","29.636","27.317","16.67","56.7","3.93","0.135","7.44","10.42","1.4","5.78","88.02","29.56"
2025-07-02,"4:45","30.188","28.558","17.49","48.8","3.34","0.122","7.39","9.82","1.26","5.21","86.21","28.96"
2025-07-02,"5:00","30.333","29.547","18.16","47.8","3.25","0.107","7.4","10.46","1.33","5.48","84.38","28.34"
2025-07-02,"5:15","30.217","28.747","17.62","50","3.42","0.091","7.41","10.14","1.39","5.73","85.75","28.8"
2025-07-02,"5:30","30.22","28.692","17.58","52.8","3.61","0.074","7.43","12.08","1.35","5.55","85.84","28.83"
2025-07-02,"5:45","30.097","27.979","17.11","62.4","4.28","0.055","7.48","13.98","1.75","7.19","87.24","29.3"
2025-07-02,"6:00","30.232","27.373","16.7","60.4","4.15","0.037","7.47","13.28","1.75","7.18","88.33","29.67"
2025-07-02,"6:15","30.255","27.684","16.91","53.9","3.69","0.021","7.43","11.5","1.53","6.32","87.44","29.37"
2025-07-02,"6:30","30.24","27.837","17.01","50.4","3.46","0.002","7.4","11.07","1.43","5.87","86.32","28.99"
2025-07-02,"6:45","30.263","27.211","16.59","51.7","3.55","-0.014","7.4","11.88","1.52","6.26","88.15","29.61"
2025-07-02,"7:00","30.256","26.399","16.05","49.9","3.44","-0.029","7.39","10.47","1.38","5.66","90.31","30.33"
2025-07-02,"7:15","30.265","26.232","15.93","52.9","3.65","-0.046","7.39","10.29","1.42","5.85","90.91","30.54"
2025-07-02,"7:30","30.272","25.402","15.38","49.1","3.4","-0.065","7.37","10.81","1.36","5.61","91.59","30.76"
2025-07-02,"7:45","30.333","25.012","15.12","46.5","3.22","-0.081","7.35","9.51","1.3","5.37","91.27","30.66"
2025-07-02,"8:00","30.295","24.412","14.72","46.6","3.24","-0.097","7.34","9.96","1.41","5.79","92.42","31.04"
2025-07-02,"8:15","30.318","23.217","13.94","47.7","3.32","-0.113","7.33","9.39","1.31","5.39","95.69","32.14"
2025-07-02,"8:30","30.245","21.863","13.05","47.2","3.31","-0.128","7.31","9.54","1.31","5.38","98.08","32.94"
2025-07-02,"8:45","30.113","20.914","12.44","42.6","3","-0.142","7.27","8.9","1.22","5.02","97.37","32.71"
2025-07-02,"9:00","29.976","19.629","11.61","42.6","3.02","-0.156","7.27","9.84","1.18","4.84","98.94","33.23"
2025-07-02,"9:15","29.906","19.176","11.32","41","2.92","-0.169","7.26","10.17","1.3","5.35","99.05","33.27"
2025-07-02,"9:30","29.891","19.153","11.3","43.3","3.08","-0.182","7.24","9.49","1.22","5.02","98.7","33.15"
2025-07-02,"9:45","29.882","18.984","11.19","37.9","2.7","-0.194","7.23","9.98","1.08","4.45","100.33","33.7"
2025-07-02,"10:00","29.764","17.18","10.04","43.2","3.1","-0.207","7.23","9.36","1.21","4.97","100.98","33.92"
2025-07-02,"10:15","29.638","15.083","8.72","44.7","3.24","-0.216","7.22","8.73","1.13","4.67","104.83","35.21"
2025-07-02,"10:30","29.6","14.179","8.16","46.5","3.38","-0.225","7.22","9.84","1.25","5.14","106.11","35.64"
2025-07-02,"10:45","29.464","11.495","6.5","55.5","4.08","-0.235","7.23","9.27","1.39","5.73","109.79","36.87"
2025-07-02,"11:00","29.487","11.309","6.39","53.8","3.96","-0.242","7.22","10.88","1.41","5.79","108.2","36.34"
2025-07-02,"11:15","29.542","9.651","5.38","56.6","4.18","-0.248","7.23","10.86","1.42","5.83","110.07","36.97"
2025-07-02,"11:30","29.575","9.055","5.03","56.4","4.18","-0.257","7.22","9.31","1.3","5.37","109.34","36.72"
2025-07-02,"11:45","29.598","9.468","5.27","57.8","4.27","-0.271","7.22","11.96","1.28","5.26","109.57","36.8"
2025-07-02,"12:00","29.673","8.219","4.53","59.4","4.41","-0.274","7.22","10.9","1.29","5.31","109.9","36.91"
2025-07-02,"12:15","29.93","8.109","4.46","60","4.43","-0.269","7.22","12.26","1.23","5.05","107.42","36.08"
2025-07-02,"12:30","30.189","7.666","4.2","65.3","4.81","-0.256","7.26","15.55","2.04","8.39","106.74","35.85"
2025-07-02,"12:45","30.394","7.414","4.05","75.1","5.51","-0.263","7.29","12.44","2.75","11.3","106.39","35.73"
2025-07-02,"13:00","29.899","8.376","4.62","70.8","5.23","-0.253","7.24","15.67","1.76","7.26","108.66","36.5"
2025-07-02,"13:15","31.11","9.624","5.36","96","6.91","-0.221","7.52","23.48","2.27","9.34","100.51","33.76"
2025-07-02,"13:30","30.943","9.355","5.2","96.9","7","-0.209","7.49","17.61","2.61","10.74","103.45","34.75"
2025-07-02,"13:45","30.944","9.927","5.54","96.7","6.98","-0.192","7.49","16.77","2.51","10.31","104.56","35.12"
2025-07-02,"14:00","31.19","11.104","6.25","100.2","7.17","-0.157","7.58","16.51","3.09","12.7","102.15","34.31"
2025-07-02,"14:15","30.934","14.505","8.34","86.3","6.13","-0.155","7.45","15.93","2.3","9.45","100.21","33.66"
2025-07-02,"14:30","31.009","13.264","7.57","94.7","6.75","-0.108","7.55","16.38","2.28","9.39","99.46","33.41"
2025-07-02,"14:45","30.996","14.056","8.06","93.7","6.66","-0.066","7.57","18.08","2.38","9.79","98.83","33.19"
2025-07-02,"15:00","31.023","16.638","9.68","94","6.62","-0.036","7.63","18.62","2.54","10.43","93.33","31.35"
2025-07-02,"15:15","31.201","18.814","11.06","93","6.49","-0.011","7.64","18.82","2.42","9.93","91.67","30.79"
2025-07-02,"15:30","31.368","19.099","11.24","100.2","6.96","0.012","7.73","17.75","2.61","10.74","91.38","30.69"
2025-07-02,"15:45","31.45","21.673","12.91","100.2","6.89","0.058","7.75","18.64","2.65","10.91","88.77","29.82"
2025-07-02,"16:00","31.473","23.478","14.09","99.3","6.78","0.096","7.76","19.83","2.39","9.84","85.05","28.57"
2025-07-02,"16:15","31.627","24.355","14.66","100.5","6.82","0.123","7.8","20.56","2.51","10.31","83.14","27.93"
2025-07-02,"16:30","31.679","24.452","14.73","101.2","6.86","0.132","7.81","18.5","2.46","10.11","82.96","27.86"
2025-07-02,"16:45","31.533","25.787","15.61","92.7","6.27","0.146","7.75","18.17","2.14","8.8","81.65","27.43"
2025-07-02,"17:00","31.53","26.446","16.05","92.9","6.27","0.152","7.76","14.79","1.98","8.13","81.42","27.35"
2025-07-02,"17:15","31.676","25.699","15.55","84.6","5.71","0.146","7.7","14.41","1.73","7.12","81.75","27.46"
2025-07-02,"17:30","31.588","25.577","15.47","71.8","4.86","0.135","7.61","14.87","1.3","5.34","82.59","27.74"
2025-07-02,"17:45","31.272","26.886","16.35","77.7","5.25","0.115","7.61","13.97","1.62","6.66","81.93","27.52"
2025-07-02,"18:00","31.127","26.997","16.43","78.2","5.3","0.095","7.63","17.27","2.08","8.55","82.63","27.75"
2025-07-02,"18:15","31.1","26.888","16.35","75.8","5.14","0.077","7.58","14.8","1.95","8.04","83.11","27.92"
2025-07-02,"18:30","31.137","26.563","16.14","72.7","4.94","0.061","7.61","17.39","2.07","8.51","83.16","27.93"
2025-07-02,"18:45","31.41","25.255","15.26","91.8","6.23","0.042","7.74","16.39","2.39","9.83","84.63","28.43"
2025-07-02,"19:00","31.29","25.075","15.14","87.4","5.95","0.019","7.7","16.33","2.44","10.02","85.45","28.7"
2025-07-02,"19:15","31.083","25.661","15.54","80.7","5.5","-0.003","7.64","14.89","2.44","10.03","85.28","28.65"
2025-07-02,"19:30","31.149","24.041","14.46","83","5.69","-0.02","7.63","15.68","2.5","10.28","88.38","29.69"
2025-07-02,"19:45","31.122","23.674","14.22","82","5.62","-0.033","7.62","14.16","2.53","10.4","89.04","29.91"
2025-07-02,"20:00","31.057","24.709","14.91","77.7","5.31","-0.05","7.58","13.81","2.47","10.16","88.08","29.58"
2025-07-02,"20:15","31.019","25.166","15.21","66.8","4.56","-0.069","7.5","11.62","1.92","7.91","86.87","29.18"
2025-07-02,"20:30","30.997","24.993","15.1","65.2","4.46","-0.085","7.5","10.84","2.01","8.26","88.05","29.58"
2025-07-02,"20:45","31.03","25.023","15.12","61.7","4.22","-0.102","7.47","11.32","1.56","6.42","87.44","29.37"
2025-07-02,"21:00","30.979","24.037","14.46","62.6","4.3","-0.118","7.47","12.33","1.83","7.53","89.81","30.17"
2025-07-02,"21:15","30.93","24.165","14.55","61.7","4.24","-0.133","7.46","12.92","2.04","8.41","90.04","30.24"
2025-07-02,"21:30","30.948","24.175","14.56","59.6","4.09","-0.143","7.45","10.67","1.58","6.49","89.3","29.99"
2025-07-02,"21:45","30.942","23.852","14.34","59.8","4.12","-0.154","7.45","10.1","1.64","6.74","90.21","30.3"
2025-07-02,"22:00","30.929","24.27","14.62","64.4","4.43","-0.169","7.46","11.05","1.92","7.9","89.93","30.21"
2025-07-02,"22:15","30.831","21.92","13.08","54","3.75","-0.181","7.38","10.21","1.33","5.5","92.98","31.23"
2025-07-02,"22:30","30.74","20.915","12.43","52.8","3.68","-0.192","7.36","10.11","1.3","5.34","93.69","31.47"
2025-07-02,"22:45","30.714","21.081","12.54","50.5","3.52","-0.203","7.35","9.31","1.39","5.72","94.09","31.6"
2025-07-02,"23:00","30.658","20.606","12.23","52.7","3.69","-0.216","7.34","9.53","1.51","6.23","95.58","32.1"
2025-07-02,"23:15","30.584","20.019","11.85","50.9","3.57","-0.224","7.32","9.7","1.36","5.61","96.23","32.32"
2025-07-02,"23:30","30.539","20.058","11.88","52","3.65","-0.233","7.33","9.3","1.46","6","97.46","32.73"
2025-07-02,"23:45","30.214","16.706","9.74","46.5","3.32","-0.241","7.28","9.56","1.21","4.98","100.66","33.81"
2025-07-03,"0:00","30.189","16.946","9.89","50","3.57","-0.251","7.28","9.16","1.35","5.56","101.14","33.97"
2025-07-03,"0:15","30.04","14.687","8.47","49","3.53","-0.258","7.24","10.1","1.3","5.35","104.02","34.94"
2025-07-03,"0:30","29.706","11.379","6.43","52.9","3.88","-0.264","7.24","11.23","1.26","5.19","108.64","36.49"
2025-07-03,"0:45","29.587","10.918","6.15","53.4","3.93","-0.261","7.24","9.48","1.35","5.57","110.44","37.09"
2025-07-03,"1:00","29.631","11.136","6.28","50.4","3.71","-0.249","7.23","9.41","1.34","5.52","108.59","36.47"
2025-07-03,"1:15","29.788","11.8","6.68","61.3","4.48","-0.236","7.25","12.29","1.76","7.24","109.9","36.91"
2025-07-03,"1:30","29.122","9.996","5.59","64.2","4.78","-0.222","7.28","15.85","1.82","7.48","108.88","36.57"
2025-07-03,"1:45","29.371","9.901","5.54","69","5.12","-0.209","7.3","13.06","1.79","7.38","111.7","37.52"
2025-07-03,"2:00","29.264","11.063","6.24","68.6","5.07","-0.188","7.29","13.61","1.75","7.22","109.89","36.91"
2025-07-03,"2:15","29.021","11.666","6.61","70.8","5.25","-0.164","7.36","13.68","1.68","6.92","109.48","36.77"
2025-07-03,"2:30","29.45","14.301","8.23","70.2","5.12","-0.139","7.37","13.5","1.68","6.9","105.12","35.31"
2025-07-03,"2:45","29.495","14.629","8.44","70.5","5.13","-0.113","7.39","13.04","1.71","7.06","105.03","35.28"
2025-07-03,"3:00","29.513","14.639","8.44","70.2","5.11","-0.089","7.39","13.22","1.69","6.97","105.23","35.35"
2025-07-03,"3:15","29.331","14.451","8.33","69.2","5.06","-0.062","7.4","13.15","1.61","6.63","105.67","35.49"
2025-07-03,"3:30","29.437","17.624","10.33","69.2","4.99","-0.036","7.43","14.42","1.67","6.88","100.89","33.89"
2025-07-03,"3:45","29.259","17.347","10.16","69.8","5.05","-0.01","7.44","12.55","1.64","6.74","102.37","34.38"
2025-07-03,"4:00","29.756","21.985","13.14","66.1","4.67","0.013","7.47","13.33","1.7","7.01","94.84","31.85"
2025-07-03,"4:15","29.934","25.044","15.15","59","4.11","0.032","7.44","12.51","1.48","6.08","89.86","30.18"
2025-07-03,"4:30","29.768","25.192","15.25","58.5","4.08","0.048","7.44","14.18","1.45","5.95","89.44","30.04"
2025-07-03,"4:45","29.62","26.147","15.89","53.3","3.72","0.061","7.43","13.43","1.47","6.06","87.8","29.49"
2025-07-03,"5:00","29.72","28.176","17.25","52.6","3.64","0.067","7.46","10.4","1.25","5.16","84.38","28.34"
2025-07-03,"5:15","29.593","28.474","17.45","50.3","3.48","0.067","7.45","10.11","1.38","5.7","84.45","28.37"
2025-07-03,"5:30","29.531","29.014","17.82","49","3.39","0.057","7.47","12.37","1.24","5.09","82.57","27.74"
2025-07-03,"5:45","30.142","30.993","19.15","43.7","2.96","0.042","7.42","10.77","1.18","4.85","75.23","25.27"
2025-07-03,"6:00","30.296","31.544","19.52","43.5","2.94","0.027","7.45","13.5","1.39","5.73","77.6","26.07"
2025-07-03,"6:15","30.33","30.982","19.13","53","3.59","0.01","7.5","13.43","1.56","6.44","78.77","26.46"
2025-07-03,"6:30","30.25","30.14","18.56","51.5","3.5","-0.006","7.49","12.62","1.51","6.2","80.47","27.03"
2025-07-03,"6:45","30.281","30.709","18.95","43.5","2.95","-0.025","7.45","10.54","1.23","5.08","79.86","26.82"
2025-07-03,"7:00","30.226","30.103","18.54","44.1","3","-0.043","7.44","10.3","1.28","5.27","80.5","27.04"
2025-07-03,"7:15","30.233","29.567","18.18","42.8","2.92","-0.061","7.43","9.82","1.17","4.82","81.82","27.48"
2025-07-03,"7:30","30.217","29.18","17.91","42.9","2.93","-0.078","7.43","9.49","1.1","4.55","81.88","27.5"
2025-07-03,"7:45","30.23","29.146","17.89","46.2","3.15","-0.093","7.44","9.32","1.21","5","83.04","27.89"
2025-07-03,"8:00","30.223","27.841","17.01","43.6","2.99","-0.106","7.42","9.43","1.12","4.63","84.48","28.38"
2025-07-03,"8:15","30.231","27.606","16.85","43.4","2.98","-0.124","7.41","9.59","1.14","4.72","85.57","28.74"
