"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Level","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-09-01,"5:00","28.078","36.472","22.97","85.9","5.91","0.586","7.62","16.94","2.2","8.87","94.28","31.3"
2025-09-01,"5:15","28.047","36.568","23.04","85.7","5.89","0.598","7.63","15.59","2.24","9.05","93.69","31.1"
2025-09-01,"5:30","28.034","36.962","23.32","85.4","5.87","0.594","7.63","15.22","2.25","9.07","91.88","30.5"
2025-09-01,"5:45","28.028","37.031","23.36","80.5","5.53","0.589","7.61","13.78","2.22","8.97","91.69","30.43"
2025-09-01,"6:00","28.03","36.991","23.34","79.5","5.46","0.585","7.6","13.29","2.01","8.13","89.88","29.83"
2025-09-01,"6:15","28.041","37.041","23.37","67","4.6","0.579","7.47","11.99","2.2","8.88","91.36","30.33"
2025-09-01,"6:30","28.052","36.881","23.26","73.1","5.02","0.565","7.56","15.62","2.3","9.28","91.53","30.38"
2025-09-01,"6:45","28.069","36.88","23.26","83.7","5.75","0.552","7.61","16.67","2.49","10.06","92.08","30.56"
2025-09-01,"7:00","28.087","36.566","23.04","79.8","5.48","0.543","7.58","13.5","2.58","10.42","93.23","30.95"
2025-09-01,"7:15","28.171","35.33","22.18","81.3","5.61","0.532","7.55","14.55","2.81","11.36","99.4","33"
2025-09-01,"7:30","28.203","34.681","21.72","78.1","5.4","0.514","7.53","14.91","2.89","11.67","101.02","33.53"
2025-09-01,"7:45","28.279","33.205","20.7","75.9","5.27","0.505","7.47","12.91","3.21","12.98","107.51","35.69"
2025-09-01,"8:00","28.365","30.005","18.51","71.3","5.01","0.497","7.36","12.26","3.18","12.85","117.95","39.16"
2025-09-01,"8:15","28.341","29.589","18.23","70.8","4.98","0.488","7.35","12.42","3.24","13.1","119.38","39.63"
2025-09-01,"8:30","28.373","29.284","18.02","69.1","4.86","0.475","7.32","11.91","3.2","12.94","119.97","39.83"
2025-09-01,"8:45","28.29","25.201","15.28","69.1","4.95","0.46","7.24","11.45","3.35","13.52","128.87","42.78"
2025-09-01,"9:00","28.278","23.234","13.98","66.3","4.78","0.445","7.17","11.14","3.28","13.26","132.55","44"
2025-09-01,"9:15","28.289","24.033","14.51","65.4","4.7","0.443","7.16","10.69","3.29","13.28","131.2","43.55"
2025-09-01,"9:30","28.199","20.51","12.2","64","4.66","0.421","7.11","10.45","3.22","13.03","136.25","45.23"
2025-09-01,"9:45","28.127","18.6","10.97","62.8","4.61","0.41","7.06","9.33","3.44","13.92","139.04","46.16"
2025-09-01,"10:00","28.071","17.291","10.14","63.1","4.66","0.393","7.04","9.65","3.36","13.59","139.79","46.41"
2025-09-01,"10:15","28.052","16.26","9.48","61.6","4.57","0.382","7.01","9.09","3.45","13.95","140.72","46.71"
2025-09-01,"10:30","28.046","16.078","9.37","60.6","4.5","0.367","6.99","9.39","3.55","14.34","140.58","46.67"
2025-09-01,"10:45","27.991","14.117","8.13","60.8","4.55","0.36","6.97","9.31","3.53","14.27","142.07","47.16"
2025-09-01,"11:00","27.945","13.11","7.51","59.1","4.44","0.349","6.94","8.43","3.6","14.57","142.57","47.33"
2025-09-01,"11:15","27.95","13.177","7.55","59.5","4.47","0.34","6.93","8.69","3.56","14.38","142.79","47.4"
2025-09-01,"11:30","27.945","13.448","7.72","58.9","4.42","0.337","6.92","8.71","3.56","14.39","142.93","47.45"
2025-09-01,"11:45","27.96","12.917","7.39","59.7","4.48","0.341","6.92","8.97","3.58","14.46","143.15","47.52"
2025-09-01,"12:00","27.964","13.555","7.78","54.2","4.07","0.343","6.91","7.66","3.46","13.98","141.87","47.1"
2025-09-01,"12:15","27.959","13.648","7.84","58.3","4.37","0.357","6.91","8.36","3.49","14.13","142.65","47.36"
2025-09-01,"12:30","27.972","13.308","7.63","58.3","4.38","0.373","6.91","8.34","3.5","14.14","143.05","47.49"
2025-09-01,"12:45","28.127","13.553","7.78","61.7","4.62","0.382","6.91","7.87","3.48","14.05","142.58","47.33"
2025-09-01,"13:00","28.2","15.003","8.69","60.1","4.47","0.401","6.92","11.12","3.44","13.88","139.82","46.42"
2025-09-01,"13:15","28.374","16.154","9.41","62.8","4.64","0.413","6.96","10","3.36","13.56","139.44","46.29"
2025-09-01,"13:30","28.452","17.637","10.35","65.1","4.77","0.423","7.01","11.34","3.24","13.09","137.58","45.67"
2025-09-01,"13:45","28.377","19.047","11.26","63.4","4.63","0.438","7.02","12.91","3.18","12.86","135.88","45.11"
2025-09-01,"14:00","28.581","19.492","11.54","65.3","4.75","0.456","7.04","12.65","3.13","12.66","135.2","44.88"
2025-09-01,"14:15","28.832","19.859","11.77","69.4","5.01","0.475","7.08","12.13","3.17","12.83","134.01","44.49"
2025-09-01,"14:30","28.906","21.192","12.64","72.2","5.18","0.492","7.12","11.76","3.17","12.82","132.21","43.89"
2025-09-01,"14:45","28.971","23.53","14.17","75.9","5.4","0.511","7.18","18.43","3.08","12.43","126.03","41.84"
2025-09-01,"15:00","29.037","25.489","15.46","80","5.65","0.528","7.24","17.43","3.08","12.46","122.67","40.72"
2025-09-01,"15:15","29.05","26.807","16.34","83.5","5.86","0.549","7.29","14.9","3.31","13.36","121.07","40.19"
2025-09-01,"15:30","29.021","28.644","17.58","86.9","6.06","0.568","7.37","17.88","3.29","13.31","115.59","38.37"
2025-09-01,"15:45","29.008","30.362","18.74","91.9","6.38","0.586","7.45","27.85","3.15","12.71","107.78","35.78"
2025-09-01,"16:00","28.991","31.513","19.53","93.7","6.47","0.606","7.49","21.06","3.27","13.22","106.4","35.32"
2025-09-01,"16:15","28.945","33.068","20.59","94.6","6.5","0.626","7.55","20.79","2.94","11.88","102.4","33.99"
2025-09-01,"16:30","28.822","34.562","21.63","99.1","6.78","0.645","7.62","22.66","3.09","12.48","96.9","32.16"
2025-09-01,"16:45","28.761","35.439","22.24","99.5","6.8","0.664","7.66","21.07","2.83","11.44","93.95","31.19"
2025-09-01,"17:00","28.73","35.936","22.58","99.4","6.78","0.686","7.66","27.7","3.05","12.34","88.99","29.54"
2025-09-01,"17:15","28.66","36.624","23.06","99.4","6.77","0.701","7.69","26.11","2.78","11.22","87.29","28.97"
2025-09-01,"17:30","28.61","36.873","23.24","100.8","6.86","0.719","7.7","20.16","2.83","11.44","88.08","29.24"
2025-09-01,"17:45","28.575","37.478","23.66","101.9","6.93","0.733","7.72","19.16","2.85","11.53","86.69","28.78"
2025-09-01,"18:00","28.545","37.95","24","101.7","6.9","0.744","7.73","20.95","2.69","10.89","84.88","28.17"
2025-09-01,"18:15","28.508","38.336","24.27","101.6","6.89","0.754","7.74","18.12","2.61","10.56","84.3","27.98"
2025-09-01,"18:30","28.451","38.539","24.41","101.6","6.89","0.761","7.75","15.18","2.61","10.54","84.66","28.1"
2025-09-01,"18:45","28.423","38.866","24.64","100.8","6.83","0.763","7.75","14.18","2.44","9.87","83.49","27.71"
2025-09-01,"19:00","28.39","39.117","24.82","100.3","6.79","0.762","7.75","11.93","2.54","10.24","82.78","27.48"
2025-09-01,"19:15","28.364","39.571","25.14","97.9","6.62","0.758","7.74","10.57","2.28","9.19","79.73","26.46"
2025-09-01,"19:30","28.362","39.853","25.34","97","6.55","0.755","7.74","12.09","2.42","9.79","78.7","26.12"
2025-09-01,"19:45","28.363","39.995","25.44","85.8","5.79","0.742","7.68","11.4","1.87","7.54","77.31","25.66"
2025-09-01,"20:00","28.369","39.744","25.26","88.2","5.96","0.729","7.69","9.85","2.03","8.2","79.58","26.41"
2025-09-01,"20:15","28.402","39.339","24.98","96.5","6.53","0.716","7.72","11.2","2.34","9.43","82.14","27.26"
2025-09-01,"20:30","28.457","38.321","24.26","97.8","6.64","0.696","7.71","13.04","2.48","10.03","86.08","28.57"
2025-09-01,"20:45","28.487","37.457","23.65","94","6.4","0.679","7.66","12.52","2.28","9.22","90.07","29.9"
2025-09-01,"21:00","28.527","36.795","23.19","92.5","6.31","0.662","7.64","12.71","2.29","9.23","93.26","30.96"
2025-09-01,"21:15","28.54","36.192","22.77","92.5","6.32","0.649","7.61","13.31","2.42","9.77","95.87","31.82"
2025-09-01,"21:30","28.549","35.524","22.3","87.6","6","0.636","7.57","14.05","2.41","9.71","96.87","32.16"
2025-09-01,"21:45","28.536","34.177","21.37","87.2","6","0.618","7.5","15.55","2.5","10.09","103.8","34.46"
2025-09-01,"22:00","28.528","33.592","20.96","87.6","6.05","0.602","7.48","15.54","2.65","10.7","104.99","34.85"
2025-09-01,"22:15","28.39","30.784","19.04","80.7","5.64","0.587","7.34","11.18","2.53","10.22","116.7","38.74"
2025-09-01,"22:30","28.282","28.579","17.55","76.8","5.43","0.571","7.25","11.52","2.67","10.79","122.31","40.6"
2025-09-01,"22:45","28.243","27.243","16.65","74.1","5.27","0.554","7.2","10.15","2.71","10.96","125.62","41.7"
2025-09-01,"23:00","28.229","26.079","15.87","72.1","5.14","0.534","7.15","10.31","2.73","11.02","127.74","42.4"
2025-09-01,"23:15","28.203","24.574","14.87","68.6","4.92","0.513","7.1","10.82","2.81","11.36","130.77","43.41"
2025-09-01,"23:30","28.195","23.319","14.04","67.2","4.85","0.499","7.07","11.03","2.92","11.81","132.52","43.99"
2025-09-01,"23:45","28.134","21.918","13.12","65.5","4.75","0.484","7.03","8.97","2.93","11.85","135.43","44.96"
2025-09-02,"0:00","28.085","20.551","12.23","63.1","4.61","0.469","7","8.52","3.02","12.21","137.35","45.6"
2025-09-02,"0:15","28.022","19.339","11.45","60.8","4.46","0.454","6.97","7.1","3.09","12.49","138.75","46.06"
2025-09-02,"0:30","27.983","18.171","10.7","59.9","4.42","0.443","6.95","8.22","3.13","12.66","139.67","46.37"
2025-09-02,"0:45","27.922","17.106","10.02","60.2","4.46","0.434","6.92","7.42","3.21","12.96","140.97","46.8"
2025-09-02,"1:00","27.88","16.239","9.47","59","4.39","0.432","6.91","6.8","3.22","13.03","142.23","47.22"
2025-09-02,"1:15","27.854","15.551","9.04","56.3","4.2","0.429","6.89","7.12","3.2","12.93","142.3","47.24"
2025-09-02,"1:30","27.883","16.367","9.55","57.2","4.25","0.431","6.89","7.38","3.24","13.08","142.33","47.25"
2025-09-02,"1:45","27.864","16.076","9.37","56.9","4.24","0.435","6.88","6.2","3.23","13.07","142.92","47.44"
2025-09-02,"2:00","27.877","16.438","9.6","50.2","3.74","0.441","6.87","6.58","3.17","12.83","141.45","46.96"
2025-09-02,"2:15","27.893","17.426","10.22","57.9","4.29","0.451","6.89","6.58","3.17","12.82","141.89","47.1"
2025-09-02,"2:30","27.85","17.198","10.08","59.3","4.4","0.463","6.89","6.57","3.17","12.83","142.41","47.28"
2025-09-02,"2:45","27.895","19.126","11.31","57.6","4.24","0.473","6.9","6.24","3.05","12.34","140.83","46.75"
2025-09-02,"3:00","27.878","20.566","12.25","57.6","4.22","0.487","6.93","6.96","2.89","11.67","139.2","46.21"
2025-09-02,"3:15","27.857","22.779","13.69","60.7","4.41","0.498","6.97","8.01","2.82","11.37","135.89","45.11"
2025-09-02,"3:30","27.895","23.762","14.34","60.1","4.35","0.51","6.99","8.78","2.76","11.14","133.55","44.33"
2025-09-02,"3:45","27.888","23.844","14.39","60.3","4.36","0.524","7","8.4","2.7","10.89","133.39","44.28"
2025-09-02,"4:00","27.89","24.254","14.66","61","4.41","0.538","7.01","8.59","2.68","10.83","132.59","44.02"
2025-09-02,"4:15","27.841","25.429","15.44","62.4","4.49","0.55","7.05","8.83","2.71","10.93","131.19","43.55"
2025-09-02,"4:30","27.704","27.254","16.67","63.8","4.57","0.561","7.09","11.21","2.74","11.07","126.71","42.06"
2025-09-02,"4:45","27.605","28.39","17.43","64.1","4.58","0.574","7.12","10.29","2.47","9.96","123.65","41.05"
2025-09-02,"5:00","27.563","29.247","18.01","65.1","4.65","0.587","7.15","10.65","2.5","10.1","122.81","40.77"
2025-09-02,"5:15","27.49","29.893","18.45","65.9","4.69","0.599","7.17","9.57","2.38","9.61","120.88","40.13"
2025-09-02,"5:30","27.422","30.81","19.08","67.7","4.82","0.609","7.2","9.69","2.32","9.38","118.66","39.39"
2025-09-02,"5:45","27.374","31.185","19.34","67.8","4.82","0.614","7.22","8.61","2.36","9.52","117.77","39.1"
2025-09-02,"6:00","27.336","31.192","19.34","70.1","4.98","0.616","7.23","8.71","2.39","9.66","118.92","39.48"
2025-09-02,"6:15","27.316","31.966","19.87","65.7","4.66","0.613","7.22","7.95","2.39","9.66","115.04","38.19"
2025-09-02,"6:30","27.281","32.359","20.14","67.2","4.76","0.61","7.25","8.25","2.26","9.13","113.52","37.68"
2025-09-02,"6:45","27.281","32.362","20.14","57.9","4.1","0.603","7.2","7.83","2.31","9.32","111.31","36.95"
2025-09-02,"7:00","27.281","32.466","20.22","56.7","4.01","0.593","7.2","9.8","2.44","9.86","112.79","37.44"
2025-09-02,"7:15","27.319","31.93","19.85","62.7","4.44","0.582","7.21","9.86","2.62","10.59","114.1","37.88"
2025-09-02,"7:30","27.362","31.3","19.42","67.1","4.77","0.568","7.21","10.62","2.5","10.1","113.44","37.66"
2025-09-02,"7:45","27.393","30.873","19.12","63.9","4.54","0.553","7.19","8.8","2.63","10.62","119.21","39.57"
2025-09-02,"8:00","27.468","29.229","18","61.4","4.39","0.542","7.14","8.56","2.81","11.36","123.04","40.85"
2025-09-02,"8:15","27.513","27.829","17.06","60.5","4.34","0.527","7.11","8.73","2.92","11.8","126.74","42.07"
2025-09-02,"8:30","27.558","26.7","16.3","58.9","4.24","0.511","7.08","10.16","3.09","12.5","127.95","42.47"
2025-09-02,"8:45","27.579","23.517","14.18","57.3","4.17","0.498","7.03","9.8","3.12","12.6","133.53","44.33"
2025-09-02,"9:00","27.563","21.43","12.81","56.3","4.14","0.485","6.97","9.14","3.3","13.35","136.44","45.29"
2025-09-02,"9:15","27.55","20.245","12.04","53.9","3.98","0.47","6.93","8.66","3.35","13.54","138.28","45.91"
2025-09-02,"9:30","27.561","19.252","11.4","53.3","3.94","0.451","6.92","8.6","3.35","13.53","138.42","45.95"
2025-09-02,"9:45","27.579","18.466","10.89","52.2","3.88","0.434","6.89","8.73","3.43","13.86","139.4","46.28"
2025-09-02,"10:00","27.604","15.754","9.17","52.1","3.91","0.421","6.86","9.67","3.52","14.24","141.07","46.83"
2025-09-02,"10:15","27.607","14.605","8.44","51.6","3.88","0.405","6.84","8.66","3.61","14.61","142.19","47.2"
2025-09-02,"10:30","27.593","13.468","7.73","51","3.85","0.394","6.81","7.81","3.58","14.46","141.97","47.13"
2025-09-02,"10:45","27.594","12.627","7.21","51.6","3.91","0.374","6.81","7.76","3.58","14.46","142.62","47.35"
2025-09-02,"11:00","27.584","11.848","6.73","51.2","3.89","0.354","6.79","9.94","3.62","14.64","142.14","47.19"
2025-09-02,"11:15","27.609","11.006","6.22","52.1","3.96","0.338","6.78","9","3.66","14.8","143.05","47.49"
2025-09-02,"11:30","27.643","10.263","5.77","50.9","3.88","0.32","6.76","13.54","3.67","14.86","141.84","47.09"
2025-09-02,"11:45","27.67","9.577","5.35","51.7","3.95","0.305","6.75","9.79","3.71","15","142.66","47.36"
2025-09-02,"12:00","27.717","8.998","5.01","50.3","3.85","0.291","6.75","8.82","3.69","14.9","142.28","47.23"
2025-09-02,"12:15","27.776","8.22","4.54","51.5","3.95","0.28","6.73","7.34","3.84","15.52","143.44","47.62"
2025-09-02,"12:30","27.847","7.786","4.29","50.8","3.89","0.276","6.73","6.18","3.78","15.28","143.53","47.65"
2025-09-02,"12:45","27.879","7.422","4.07","50.8","3.9","0.276","6.72","5.43","3.84","15.51","144.12","47.84"
2025-09-02,"13:00","27.82","7.957","4.39","51.2","3.92","0.284","6.71","6.73","3.78","15.27","143.71","47.71"
2025-09-02,"13:15","27.801","7.821","4.31","46","3.53","0.29","6.71","5.95","3.68","14.88","142.98","47.47"
2025-09-02,"13:30","27.789","8.359","4.62","50.1","3.84","0.305","6.7","6.29","3.77","15.23","143.94","47.78"
2025-09-02,"13:45","27.915","8.798","4.88","51.1","3.9","0.319","6.71","6","3.72","15.03","144.11","47.84"
2025-09-02,"14:00","28.173","10.871","6.13","52.1","3.93","0.335","6.72","8.41","3.65","14.76","142.04","47.15"
2025-09-02,"14:15","28.355","12.123","6.9","52.1","3.9","0.348","6.72","8.74","3.49","14.11","141.59","47"
2025-09-02,"14:30","28.672","12.733","7.27","55.2","4.1","0.365","6.76","10.6","3.38","13.66","139.46","46.3"
2025-09-02,"14:45","28.997","11.777","6.68","59.2","4.39","0.38","6.78","6.93","3.47","14.05","140.55","46.66"
2025-09-02,"15:00","28.799","13.456","7.71","56.5","4.18","0.397","6.78","11.56","3.44","13.89","138.87","46.1"
2025-09-02,"15:15","28.989","14.282","8.23","57.9","4.26","0.417","6.8","12.49","3.29","13.29","137.64","45.69"
2025-09-02,"15:30","29.271","15.775","9.16","60.5","4.41","0.437","6.83","16.05","3.42","13.82","134.66","44.7"
2025-09-02,"15:45","29.449","18.863","11.12","62.3","4.47","0.461","6.87","16.86","3.18","12.86","131.29","43.59"
2025-09-02,"16:00","29.625","20.24","12.01","65.6","4.67","0.483","6.91","15.36","3.07","12.39","130.56","43.34"
2025-09-02,"16:15","29.778","20.83","12.39","70.7","5.01","0.508","6.96","11.16","3.26","13.17","131.99","43.82"
2025-09-02,"16:30","29.9","22.756","13.64","76.8","5.4","0.529","7.03","12.47","3.32","13.4","128.87","42.78"
2025-09-02,"16:45","30.027","24.519","14.8","81.1","5.65","0.548","7.1","17.77","3.03","12.25","122.08","40.53"
2025-09-02,"17:00","29.9","25.021","15.14","82.6","5.76","0.569","7.14","13.91","2.95","11.91","124.84","41.44"
2025-09-02,"17:15","29.909","26.067","15.83","84.5","5.87","0.59","7.16","12.42","2.88","11.65","124.03","41.17"
2025-09-02,"17:30","29.845","27.699","16.92","86","5.94","0.609","7.22","13.05","2.74","11.07","119.78","39.76"
2025-09-02,"17:45","29.658","28.42","17.41","85.4","5.9","0.631","7.24","12.7","2.72","10.99","119.36","39.62"
2025-09-02,"18:00","29.467","29.787","18.34","84","5.79","0.652","7.27","17.31","2.65","10.69","114.41","37.98"
2025-09-02,"18:15","29.408","30.821","19.04","86.9","5.97","0.668","7.33","18.56","2.67","10.77","111.89","37.14"
2025-09-02,"18:30","29.321","31.438","19.47","88.3","6.06","0.682","7.36","13.98","2.65","10.72","112.17","37.24"
2025-09-02,"18:45","29.261","32.391","20.12","90.4","6.19","0.698","7.41","15.7","2.65","10.71","109.33","36.29"
2025-09-02,"19:00","29.17","33.043","20.57","91.2","6.24","0.709","7.44","15.67","2.68","10.82","107.79","35.78"
2025-09-02,"19:15","29.129","33.673","21.01","92.6","6.33","0.72","7.47","15.42","2.54","10.25","105.9","35.15"
2025-09-02,"19:30","29.011","34.582","21.64","93.7","6.39","0.725","7.5","11.66","2.75","11.1","105","34.85"
2025-09-02,"19:45","28.975","35.081","21.98","93.2","6.35","0.726","7.52","11.07","2.57","10.38","103.56","34.38"
2025-09-02,"20:00","28.946","35.73","22.43","91.8","6.24","0.725","7.55","10.66","2.36","9.55","100.39","33.32"
2025-09-02,"20:15","28.9","36.489","22.96","92.6","6.28","0.72","7.57","9.19","2.36","9.53","98.04","32.54"
2025-09-02,"20:30","28.871","36.779","23.17","88.4","5.99","0.709","7.55","10.54","2.11","8.53","96.46","32.02"
2025-09-02,"20:45","28.878","36.712","23.12","71.7","4.86","0.696","7.43","7.57","1.67","6.73","95.05","31.55"
2025-09-02,"21:00","28.908","36.097","22.69","83.7","5.69","0.679","7.47","8.32","2.2","8.86","99.68","33.09"
2025-09-02,"21:15","28.963","35.561","22.32","90.2","6.13","0.663","7.51","10.05","2.38","9.6","102.44","34"
2025-09-02,"21:30","29.057","33.572","20.94","86.8","5.94","0.647","7.42","11.04","2.31","9.33","107.54","35.7"
2025-09-02,"21:45","29.122","32.751","20.37","86","5.9","0.63","7.39","9.75","2.46","9.95","111.27","36.94"
2025-09-02,"22:00","29.16","32.384","20.12","85.4","5.86","0.613","7.37","11.36","2.56","10.35","110.94","36.83"
2025-09-02,"22:15","29.165","30.004","18.49","80.7","5.59","0.598","7.27","12.64","2.57","10.39","117.11","38.88"
2025-09-02,"22:30","29.135","28.367","17.39","77.8","5.42","0.584","7.2","12.26","2.66","10.75","121.5","40.33"
2025-09-02,"22:45","29.052","26.153","15.9","73.1","5.14","0.566","7.13","10.33","2.69","10.88","126.73","42.07"
2025-09-02,"23:00","29.005","25.212","15.28","69.3","4.9","0.546","7.08","10.28","2.71","10.93","128.79","42.76"
2025-09-02,"23:15","28.961","24.054","14.51","68.8","4.89","0.529","7.05","10.67","2.8","11.33","129.65","43.04"
2025-09-02,"23:30","28.89","22.612","13.56","66.3","4.74","0.513","7","9.93","2.9","11.7","132.72","44.06"
2025-09-02,"23:45","28.816","21.326","12.73","63.7","4.58","0.495","6.97","11.24","2.95","11.93","134.35","44.6"
2025-09-03,"0:00","28.756","20.003","11.87","62.5","4.52","0.479","6.93","9.79","3.03","12.23","136.12","45.19"
2025-09-03,"0:15","28.688","19.072","11.27","59.1","4.3","0.462","6.9","10.42","3.04","12.27","137.25","45.56"
2025-09-03,"0:30","28.621","17.918","10.53","57.9","4.23","0.444","6.88","9.42","3.14","12.68","138.12","45.85"
2025-09-03,"0:45","28.548","16.879","9.87","55.4","4.07","0.428","6.86","11.51","3.15","12.74","138.14","45.86"
2025-09-03,"1:00","28.463","15.855","9.22","55","4.06","0.413","6.83","10.58","3.28","13.24","139.39","46.27"
2025-09-03,"1:15","28.39","14.952","8.65","52.9","3.92","0.398","6.82","9.3","3.27","13.21","140.48","46.64"
2025-09-03,"1:30","28.304","13.936","8.02","50.4","3.76","0.386","6.8","8.05","3.35","13.55","141.37","46.93"
2025-09-03,"1:45","28.217","12.884","7.37","51.2","3.83","0.38","6.79","8.54","3.41","13.78","141.71","47.04"
2025-09-03,"2:00","28.152","12.182","6.93","48.7","3.66","0.374","6.77","7.18","3.44","13.89","142.47","47.3"
2025-09-03,"2:15","28.075","11.373","6.44","50.4","3.81","0.372","6.76","6.29","3.53","14.26","143.67","47.69"
2025-09-03,"2:30","28.06","11.59","6.57","51.1","3.85","0.376","6.75","7.26","3.51","14.19","143.53","47.65"
2025-09-03,"2:45","28.035","11.255","6.37","45.9","3.47","0.385","6.75","7.27","3.41","13.79","142.55","47.32"
2025-09-03,"3:00","28.061","11.775","6.69","35","2.63","0.396","6.75","6.09","3.48","14.05","143.99","47.8"
2025-09-03,"3:15","28.113","12.72","7.27","50.6","3.8","0.406","6.76","6.21","3.41","13.79","143.58","47.67"
2025-09-03,"3:30","28.102","13.069","7.48","50.9","3.82","0.419","6.75","5.82","3.43","13.85","143.5","47.64"
2025-09-03,"3:45","28.249","15.702","9.13","50.3","3.73","0.431","6.78","6.63","3.17","12.81","142.12","47.18"
2025-09-03,"4:00","28.258","16.861","9.86","50.6","3.73","0.445","6.79","7.39","3.19","12.88","141.05","46.82"
2025-09-03,"4:15","28.277","17.559","10.3","51.8","3.81","0.46","6.81","7.28","3.16","12.79","140.94","46.79"
2025-09-03,"4:30","28.27","17.645","10.36","52.1","3.83","0.476","6.82","6.7","3.11","12.57","140.96","46.79"
2025-09-03,"4:45","28.277","18.609","10.98","51.8","3.8","0.491","6.84","8.59","3.03","12.25","139.2","46.21"
2025-09-03,"5:00","28.367","21.625","12.93","51.7","3.74","0.505","6.88","11.75","2.92","11.78","134.78","44.74"
2025-09-03,"5:15","28.189","24.277","14.67","53.7","3.86","0.52","6.93","12.82","2.83","11.45","131.02","43.49"
2025-09-03,"5:30","28.126","26.177","15.94","53.8","3.85","0.536","6.97","11.57","2.65","10.71","128.51","42.66"
2025-09-03,"5:45","28.054","26.998","16.49","56","4","0.554","7","10.96","2.61","10.53","127.21","42.23"
2025-09-03,"6:00","27.97","27.951","17.13","57.5","4.1","0.568","7.04","10.7","2.51","10.14","126.07","41.85"
2025-09-03,"6:15","27.875","28.995","17.84","59.7","4.24","0.581","7.08","10.07","2.48","10.01","124.16","41.22"
2025-09-03,"6:30","27.852","29.852","18.42","59.9","4.24","0.592","7.11","9.62","2.48","10.02","121.98","40.49"
2025-09-03,"6:45","27.791","30.37","18.77","62.6","4.43","0.602","7.13","10.04","2.5","10.12","121.12","40.21"
2025-09-03,"7:00","27.771","30.735","19.02","62.1","4.39","0.605","7.15","8.77","2.54","10.27","120.02","39.84"
2025-09-03,"7:15","27.664","30.368","18.77","65.3","4.63","0.608","7.17","7.83","2.52","10.19","122.39","40.63"
2025-09-03,"7:30","27.673","30.924","19.15","63","4.46","0.606","7.17","7.18","2.53","10.2","120.77","40.09"
2025-09-03,"7:45","27.716","31.526","19.56","58.1","4.1","0.6","7.18","10.32","2.37","9.58","116.54","38.69"
2025-09-03,"8:00","27.751","31.868","19.8","46.6","3.28","0.592","7.12","11.68","2.45","9.88","112.79","37.44"
2025-09-03,"8:15","27.791","31.803","19.75","56","3.94","0.58","7.16","8.48","2.35","9.5","116.25","38.59"
2025-09-03,"8:30","27.803","31.34","19.43","57.7","4.07","0.567","7.15","10.63","2.55","10.31","117.94","39.15"
2025-09-03,"8:45","27.772","30.783","19.05","58.9","4.16","0.554","7.14","11.23","2.4","9.7","118.54","39.35"
