Date,Time,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMQSU,fDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,ChlFluor,F_ChlFluor,ChlorophylluG/L
3/17/2026,12:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,24.117,0,14.68,0,0.099,0,74.8,0,6.45,0,97.55,32.81,7.61,0,-71.1,6.24,18.317,0,8.79,0,1.199,2.76,0,11.19
3/17/2026,12:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.397,0,13.54,0,0.082,0,78.2,0,6.69,0,99.01,33.29,7.62,0,-71.8,6.24,19.065,0,8.95,0,1.183,2.78,0,11.26
3/17/2026,13:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.129,0,14.02,0,0.062,0,74.9,0,6.42,0,99.06,33.31,7.59,0,-69.7,6.24,18.778,0,8.38,0,1.201,2.67,0,10.83
3/17/2026,13:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.516,0,13.62,0,0.045,0,75.8,0,6.48,0,99.27,33.38,7.6,0,-70.6,6.24,19.05,0,8.48,0,1.19,2.66,0,10.79
3/17/2026,13:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.813,0,13.81,0,0.028,0,75.3,0,6.44,0,98.5,33.12,7.59,0,-70.2,6.24,18.934,0,8.45,0,1.184,2.64,0,10.72
3/17/2026,13:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.379,0,13.53,0,0.009,0,75.7,0,6.47,0,99.08,33.31,7.59,0,-70.1,6.24,19.107,0,8.51,0,1.192,2.6,0,10.56
3/17/2026,14:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.046,0,13.97,0,-0.013,0,81.1,0,6.9,0,96.17,32.35,7.63,0,-72.5,6.24,19.163,0,8.12,0,1.189,2.88,0,11.7
3/17/2026,14:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.452,0,13.58,0,-0.027,0,77.1,0,6.57,0,99.1,33.32,7.6,0,-70.4,6.25,19.219,0,7.84,0,1.19,2.66,0,10.81
3/17/2026,14:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.763,0,13.12,0,-0.042,0,78.8,0,6.7,0,98.87,33.25,7.61,0,-71.4,6.24,19.441,0,8.66,0,1.189,2.91,0,11.79
3/17/2026,14:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.021,0,13.95,0,-0.064,0,75.5,0,6.45,0,97.73,32.87,7.59,0,-69.9,6.24,18.981,0,7.17,0,1.192,2.51,0,10.21
3/17/2026,15:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.5,0,13.61,0,-0.081,0,72.8,0,6.22,0,98.08,32.98,7.57,0,-68.5,6.24,19.115,0,7.63,0,1.189,2.59,0,10.51
3/17/2026,15:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.438,0,13.57,0,-0.094,0,76,0,6.47,0,98.65,33.17,7.58,0,-69.1,6.25,19.279,0,7.72,0,1.183,2.86,0,11.59
3/17/2026,15:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.632,0,13.69,0,-0.1,0,71.5,0,6.11,0,97.87,32.91,7.55,0,-67.9,6.25,19.068,0,6.93,0,1.198,2.42,0,9.83
3/17/2026,15:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.282,0,13.46,0,-0.117,0,73.5,0,6.27,0,99.67,33.51,7.56,0,-68.3,6.24,19.245,0,6.42,0,1.187,2.83,0,11.5
3/17/2026,16:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.032,0,13.3,0,-0.132,0,76.7,0,6.52,0,98.92,33.26,7.59,0,-69.7,6.24,19.401,0,7.06,0,1.182,3.89,0,15.76
3/17/2026,16:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.969,0,13.26,0,-0.145,0,71.4,0,6.07,0,96.78,32.55,7.54,0,-66.8,6.25,19.403,0,6.07,0,1.191,3.76,0,15.26
3/17/2026,16:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.635,0,13.04,0,-0.153,0,69.2,0,5.88,0,97.72,32.86,7.51,0,-65.4,6.25,19.561,0,6.81,0,1.192,3.47,0,14.05
3/17/2026,16:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.509,0,12.95,0,-0.163,0,69.5,0,5.9,0,96.39,32.42,7.51,0,-65.1,6.25,19.638,0,7.34,0,1.197,4.97,0,20.13
3/17/2026,17:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.01,0,12.62,0,-0.171,0,73,0,6.17,0,97.59,32.82,7.53,0,-66.4,6.24,19.909,0,7.02,0,1.186,3.5,0,14.17
3/17/2026,17:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.534,0,12.31,0,-0.182,0,77.6,0,6.56,0,101.96,34.27,7.58,0,-69.3,6.25,20.058,0,6.6,0,1.2,2.43,0,9.87
3/17/2026,17:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.792,0,11.83,0,-0.182,0,81.4,0,6.86,0,99.23,33.36,7.6,0,-71,6.25,20.337,0,8,0,1.19,3.03,0,12.28
3/17/2026,17:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.828,0,11.85,0,-0.18,0,77.9,0,6.56,0,101.47,34.11,7.55,0,-67.7,6.25,20.349,0,6.22,0,1.193,3.71,0,15.05
3/17/2026,18:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.72,0,11.13,0,-0.172,0,82.8,0,6.95,0,101.44,34.1,7.59,0,-70.1,6.24,20.686,0,7.69,0,1.185,3.88,0,15.73
3/17/2026,18:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,17.289,0,10.2,0,-0.161,0,94.1,0,7.85,0,102.53,34.46,7.71,0,-77.5,6.25,21.348,0,7.88,0,1.19,4.23,0,17.14
3/17/2026,18:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,16.609,0,9.77,0,-0.143,0,100.2,0,8.33,0,102.98,34.61,7.77,0,-81.1,6.25,21.657,0,8.38,0,1.184,3.45,0,13.98
3/17/2026,18:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,15.941,0,9.34,0,-0.126,0,112.1,0,9.31,0,99.69,33.52,7.93,0,-90.3,6.25,21.831,0,10.86,0,1.183,2.81,0,11.42
3/17/2026,19:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,15.6,0,9.13,0,-0.107,0,113.4,0,9.47,0,101.43,34.1,7.96,0,-92.1,6.25,21.641,0,9.4,0,1.188,2.63,0,10.67
3/17/2026,19:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,16.202,0,9.51,0,-0.083,0,109.7,0,9.18,0,101.51,34.13,7.92,0,-89.5,6.25,21.422,0,9.14,0,1.191,2.72,0,11.04
3/17/2026,19:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,16.836,0,9.92,0,-0.058,0,107.2,0,9.04,0,100.67,33.84,7.91,0,-89,6.25,20.882,0,9.11,0,1.19,2.79,0,11.31
3/17/2026,19:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,17.513,0,10.35,0,-0.033,0,104.7,0,8.85,0,99.17,33.35,7.89,0,-88.2,6.25,20.573,0,9.61,0,1.193,2.71,0,10.98
3/17/2026,20:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,17.973,0,10.65,0,-0.003,0,103.7,0,8.8,0,99.09,33.32,7.89,0,-87.5,6.25,20.337,0,9.71,0,1.197,2.85,0,11.55
3/17/2026,20:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.8,0,11.18,0,0.029,0,101.9,0,8.63,0,97.97,32.95,7.87,0,-86.5,6.25,20.273,0,9.02,0,1.19,2.82,0,11.43
3/17/2026,20:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.135,0,11.4,0,0.061,0,99.8,0,8.49,0,97.59,32.82,7.85,0,-85.3,6.25,19.971,0,8.97,0,1.19,2.74,0,11.14
3/17/2026,20:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.845,0,12.52,0,0.095,0,96.9,0,8.22,0,95,31.96,7.82,0,-83.6,6.25,19.76,0,9.78,0,1.186,3.14,0,12.76
3/17/2026,21:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.657,0,13.05,0,0.13,0,95.2,0,8.1,0,93.87,31.59,7.8,0,-82.5,6.25,19.502,0,9.69,0,1.185,3.5,0,14.2
3/17/2026,21:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.434,0,13.56,0,0.165,0,93.8,0,7.99,0,93.25,31.38,7.79,0,-81.8,6.25,19.229,0,9.63,0,1.197,4.18,0,16.92
3/17/2026,21:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.998,0,14.6,0,0.19,0,92.5,0,7.86,0,90.69,30.53,7.78,0,-81.1,6.25,19.045,0,11.13,0,1.185,4.82,0,19.55
3/17/2026,21:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,24.514,0,14.94,0,0.213,0,91.8,0,7.82,0,89.94,30.28,7.78,0,-81.3,6.25,18.858,0,10.52,0,1.184,4.78,0,19.36
3/17/2026,22:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,24.917,0,15.21,0,0.229,0,91,0,7.74,0,89.22,30.04,7.78,0,-80.9,6.25,18.8,0,10.07,0,1.189,5.18,0,21
3/17/2026,22:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,24.973,0,15.25,0,0.239,0,89.4,0,7.61,0,89.11,30,7.76,0,-79.8,6.25,18.704,0,10.24,0,1.183,5.03,0,20.39
3/17/2026,22:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,25.611,0,15.68,0,0.238,0,83,0,7.05,0,86.62,29.18,7.68,0,-75.2,6.25,18.733,0,7.8,0,1.198,3.07,0,12.45
3/17/2026,22:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,25.809,0,15.81,0,0.223,0,83.3,0,7.08,0,85.86,28.92,7.67,0,-74.7,6.25,18.712,0,9.43,0,1.192,3.39,0,13.76
3/17/2026,23:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,25.688,0,15.73,0,0.205,0,85.8,0,7.29,0,86.44,29.12,7.72,0,-77.8,6.25,18.712,0,9.33,0,1.19,3.98,0,16.15
3/17/2026,23:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,25.048,0,15.3,0,0.188,0,87.9,0,7.47,0,89.11,30,7.74,0,-78.9,6.25,18.831,0,9.39,0,1.181,4.78,0,19.39
3/17/2026,23:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,24.819,0,15.15,0,0.17,0,86.8,0,7.37,0,89.46,30.12,7.72,0,-77.3,6.25,18.936,0,9.07,0,1.196,6.66,0,26.99
3/17/2026,23:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.218,0,14.08,0,0.148,0,88.1,0,7.53,0,92.45,31.11,7.74,0,-79,6.25,18.924,0,9.31,0,1.199,6.14,0,24.89
3/18/2026,00:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.139,0,13.37,0,0.126,0,87.7,0,7.5,0,93.85,31.58,7.73,0,-78.2,6.25,19.14,0,8.69,0,1.182,4.99,0,20.23
3/18/2026,00:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.025,0,13.95,0,0.104,0,84.1,0,7.16,0,91.08,30.66,7.69,0,-75.8,6.25,19.155,0,10.36,0,1.192,6.78,0,27.46
3/18/2026,00:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.313,0,13.48,0,0.086,0,88.3,0,7.51,0,94,31.63,7.74,0,-78.5,6.25,19.304,0,9.26,0,1.197,5.26,0,21.31
3/18/2026,00:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.292,0,14.13,0,0.065,0,83.8,0,7.12,0,88.39,29.76,7.69,0,-75.8,6.25,19.24,0,9.92,0,1.191,10.15,0,41.1
3/18/2026,01:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,23.186,0,14.06,0,0.045,0,85,0,7.21,0,90.24,30.38,7.69,0,-75.7,6.25,19.303,0,10.38,0,1.201,8.11,0,32.85
3/18/2026,01:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.736,0,13.1,0,0.024,0,87.2,0,7.41,0,94.76,31.88,7.71,0,-77,6.25,19.492,0,10.12,0,1.187,6.01,0,24.34
3/18/2026,01:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.388,0,12.87,0,0.006,0,87,0,7.39,0,95.98,32.29,7.71,0,-76.9,6.25,19.6,0,8.65,0,1.198,7.16,0,28.99
3/18/2026,01:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.154,0,12.07,0,-0.012,0,87.7,0,7.49,0,97.72,32.86,7.71,0,-77.1,6.26,19.601,0,8.39,0,1.189,3.03,0,12.31
3/18/2026,02:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.491,0,12.94,0,-0.032,0,84.8,0,7.2,0,95.55,32.14,7.68,0,-75.3,6.25,19.599,0,8.63,0,1.189,4.77,0,19.32
3/18/2026,02:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.747,0,12.45,0,-0.048,0,84.7,0,7.2,0,96.98,32.62,7.68,0,-75.2,6.25,19.718,0,7.84,0,1.196,4.15,0,16.84
3/18/2026,02:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.559,0,12.33,0,-0.066,0,83.2,0,7.08,0,96.49,32.46,7.65,0,-73.3,6.25,19.644,0,8.51,0,1.192,4.62,0,18.71
3/18/2026,02:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.328,0,12.84,0,-0.086,0,81.7,0,6.97,0,95.03,31.97,7.63,0,-72.3,6.26,19.45,0,8.59,0,1.192,6.17,0,25
3/18/2026,03:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.02,0,13.29,0,-0.101,0,80.8,0,6.88,0,92.81,31.23,7.62,0,-72,6.26,19.357,0,8.93,0,1.19,8.15,0,32.99
3/18/2026,03:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.74,0,13.11,0,-0.116,0,79.6,0,6.78,0,93.17,31.35,7.61,0,-71.3,6.25,19.356,0,9.26,0,1.185,9.94,0,40.25
3/18/2026,03:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,21.619,0,13.03,0,-0.131,0,78.1,0,6.65,0,93.9,31.59,7.6,0,-70.3,6.25,19.406,0,7.67,0,1.192,6,0,24.3
3/18/2026,03:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.836,0,12.51,0,-0.143,0,76.6,0,6.55,0,94.66,31.85,7.58,0,-69.5,6.26,19.42,0,7.85,0,1.186,5.2,0,21.08
3/18/2026,04:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.451,0,12.26,0,-0.153,0,76.2,0,6.51,0,95.02,31.97,7.55,0,-67.8,6.25,19.467,0,7.88,0,1.192,4.7,0,19.06
3/18/2026,04:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.886,0,11.89,0,-0.165,0,77.9,0,6.67,0,95.6,32.16,7.58,0,-69.3,6.26,19.468,0,7.33,0,1.183,5.26,0,21.3
3/18/2026,04:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.397,0,11.58,0,-0.176,0,76.3,0,6.55,0,96.95,32.61,7.56,0,-68.1,6.26,19.447,0,6.91,0,1.182,4.52,0,18.3
3/18/2026,04:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.133,0,11.4,0,-0.181,0,77.7,0,6.68,0,97.57,32.82,7.57,0,-68.8,6.25,19.43,0,6.91,0,1.194,4.82,0,19.54
3/18/2026,05:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.8,0,11.19,0,-0.19,0,76.8,0,6.61,0,98.44,33.1,7.58,0,-69.7,6.26,19.439,0,6.36,0,1.187,4.81,0,19.49
3/18/2026,05:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.5,0,11,0,-0.195,0,78.2,0,6.73,0,95.84,32.24,7.56,0,-68,6.26,19.476,0,11.71,0,1.183,5,0,20.26
3/18/2026,05:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.264,0,10.84,0,-0.2,0,77.9,0,6.71,0,100.98,33.95,7.57,0,-68.6,6.25,19.516,0,6.26,0,1.186,4.74,0,19.2
3/18/2026,05:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.27,0,10.85,0,-0.203,0,78.7,0,6.77,0,99.13,33.33,7.59,0,-69.7,6.25,19.588,0,6.42,0,1.193,5.25,0,21.28
3/18/2026,06:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,18.124,0,10.75,0,-0.204,0,80.3,0,6.9,0,101.5,34.12,7.6,0,-70.7,6.26,19.655,0,6.39,0,1.195,7.59,0,30.75
3/18/2026,06:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,17.134,0,10.12,0,-0.191,0,83.2,0,7.19,0,104.72,35.19,7.64,0,-72.8,6.25,19.535,0,5.89,0,1.185,5.09,0,20.64
3/18/2026,06:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,15.309,0,8.96,0,-0.176,0,83.6,0,7.33,0,107.79,36.21,7.64,0,-72.7,6.26,19.162,0,5.65,0,1.187,2.83,0,11.49
3/18/2026,06:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,14.063,0,8.17,0,-0.159,0,83.5,0,7.41,0,109.7,36.84,7.62,0,-71.9,6.26,18.813,0,6.3,0,1.189,2.89,0,11.74
3/18/2026,07:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,13.533,0,7.84,0,-0.14,0,83.7,0,7.57,0,111.19,37.34,7.64,0,-72.7,6.26,17.977,0,5.88,0,1.185,2.12,0,8.61
3/18/2026,07:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,13.751,0,7.98,0,-0.119,0,83,0,7.59,0,110.96,37.27,7.65,0,-73.3,6.26,17.306,0,5.74,0,1.181,1.97,0,8.01
3/18/2026,07:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,15.15,0,8.86,0,-0.093,0,82.9,0,7.52,0,108.85,36.56,7.65,0,-73,6.26,17.529,0,6.63,0,1.196,3.15,0,12.78
3/18/2026,07:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,16.687,0,9.84,0,-0.061,0,84.5,0,7.69,0,106.17,35.67,7.7,0,-75.9,6.25,16.984,0,6.09,0,1.19,2.81,0,11.41
3/18/2026,08:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,17.027,0,10.06,0,-0.031,0,85.3,0,7.76,0,106.05,35.63,7.71,0,-76.9,6.26,16.939,0,6.02,0,1.189,2.56,0,10.37
3/18/2026,08:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,17.284,0,10.22,0,0.001,0,85.6,0,7.79,0,104.94,35.26,7.72,0,-77.1,6.26,16.925,0,6.14,0,1.189,2.9,0,11.76
3/18/2026,08:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,19.49,0,11.64,0,0.037,0,84.6,0,7.61,0,100.89,33.92,7.71,0,-76.6,6.25,17.074,0,7.04,0,1.189,4.17,0,16.92
3/18/2026,08:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,20.5,0,12.3,0,0.076,0,84.3,0,7.57,0,98.71,33.19,7.71,0,-76.9,6.26,16.955,0,7.28,0,1.182,4.02,0,16.28
3/18/2026,09:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,22.716,0,13.76,0,0.115,0,83.5,0,7.44,0,95,31.96,7.71,0,-76.7,6.25,16.901,0,8.56,0,1.201,3.6,0,14.6
3/18/2026,09:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,24.507,0,14.94,0,0.159,0,82,0,7.31,0,92.08,30.99,7.7,0,-76.1,6.26,16.542,0,9.86,0,1.183,2.91,0,11.8
3/18/2026,09:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,26.1,0,16.01,0,0.202,0,82.8,0,7.4,0,89.44,30.11,7.72,0,-77.5,6.26,16.1,0,9.56,0,1.199,2.88,0,11.7
3/18/2026,09:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,27.393,0,16.88,0,0.242,0,83,0,7.4,0,85.64,28.85,7.74,0,-78.2,6.26,15.963,0,9.86,0,1.186,3.09,0,12.55
3/18/2026,10:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,28.631,0,17.71,0,0.277,0,83.3,0,7.4,0,82.64,27.85,7.75,0,-78.8,6.26,15.905,0,9.07,0,1.198,2.54,0,10.32
3/18/2026,10:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,30.167,0,18.75,0,0.303,0,84.2,0,7.44,0,79.2,26.71,7.76,0,-79.7,6.26,15.836,0,9.83,0,1.186,2.43,0,9.85
3/18/2026,10:30, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,31.275,0,19.51,0,0.324,0,85,0,7.47,0,76.1,25.68,7.78,0,-80.4,6.26,15.895,0,9.78,0,1.2,2.51,0,10.18
3/18/2026,10:45, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,31.911,0,19.95,0,0.335,0,85.5,0,7.48,0,74.63,25.19,7.78,0,-80.7,6.26,15.955,0,8.66,0,1.185,2.48,0,10.08
3/18/2026,11:00, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,32.545,0,20.38,0,0.34,0,85.7,0,7.48,0,73.24,24.73,7.79,0,-81,6.26,15.989,0,9.18,0,1.186,2.21,0,8.99
3/18/2026,11:15, ,gtmpcwq_24G103007_031726_050000.bin,Pellicer Creek,GTMNERR,0,32.783,0,20.55,0,0.335,0,84.7,0,7.38,0,72.33,24.42,7.78,0,-80.5,6.26,15.98,0,7.96,0,1.188,2.2,0,8.93
