Date,Time,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMQSU,fDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,ChlFluor,F_ChlFluor,Chlorophyllug/L
3/4/2026,18:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.695,0,14.38,0,-0.06,0,80.9,0,6.51,0,81.59,27.14,7.45,0,-51.8,6.37,21.965,0,7.75,0,1.183,4.77,0,19.56
3/4/2026,18:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.144,0,14.01,0,-0.072,0,81.2,0,6.55,0,81.1,26.97,7.46,0,-51.9,6.36,21.974,0,8.72,0,1.19,4.67,0,19.15
3/4/2026,19:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.775,0,14.43,0,-0.083,0,76.6,0,6.17,0,80.11,26.64,7.42,0,-49.6,6.36,21.936,0,6.7,0,1.195,3.72,0,15.27
3/4/2026,19:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.894,0,13.84,0,-0.09,0,79.8,0,6.44,0,82.12,27.31,7.41,0,-49.1,6.36,21.999,0,5.88,0,1.187,3.15,0,12.92
3/4/2026,19:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.224,0,13.4,0,-0.093,0,80,0,6.46,0,82.61,27.48,7.42,0,-49.8,6.36,22.05,0,7.89,0,1.2,2.91,0,11.94
3/4/2026,19:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,21.356,0,12.83,0,-0.082,0,83.1,0,6.74,0,84.64,28.15,7.46,0,-52.3,6.36,22.071,0,7.26,0,1.189,2.65,0,10.89
3/4/2026,20:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,20.243,0,12.11,0,-0.063,0,85.2,0,6.93,0,87.15,28.99,7.48,0,-53.4,6.37,22.134,0,7.68,0,1.193,2.1,0,8.62
3/4/2026,20:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,19.562,0,11.66,0,-0.043,0,88.2,0,7.22,0,87.27,29.03,7.51,0,-54.9,6.36,21.944,0,8.9,0,1.191,1.84,0,7.56
3/4/2026,20:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,19.697,0,11.75,0,-0.023,0,89.5,0,7.29,0,87.32,29.05,7.5,0,-54.8,6.37,22.156,0,8.98,0,1.184,1.71,0,7.03
3/4/2026,20:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.133,0,13.34,0,0.003,0,86.7,0,6.99,0,82.8,27.54,7.49,0,-54.2,6.37,22.23,0,9.95,0,1.192,2.09,0,8.6
3/4/2026,21:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.004,0,13.92,0,0.032,0,87.9,0,7.09,0,81.77,27.2,7.52,0,-55.8,6.36,21.999,0,9.13,0,1.192,2.54,0,10.42
3/4/2026,21:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.73,0,14.4,0,0.066,0,87.3,0,6.99,0,80.32,26.71,7.51,0,-55.4,6.37,22.212,0,9.6,0,1.198,2.35,0,9.66
3/4/2026,21:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.524,0,14.26,0,0.098,0,86.7,0,6.97,0,81.02,26.95,7.52,0,-55.8,6.36,22.057,0,8.6,0,1.189,2.56,0,10.52
3/4/2026,21:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,25.677,0,15.69,0,0.132,0,85.4,0,6.79,0,76.78,25.53,7.51,0,-55.3,6.36,22.194,0,9.55,0,1.187,2.78,0,11.4
3/4/2026,22:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,27.458,0,16.89,0,0.17,0,83.8,0,6.63,0,73.93,24.59,7.51,0,-55.5,6.37,22.124,0,10.68,0,1.191,2.72,0,11.19
3/4/2026,22:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,28.22,0,17.4,0,0.21,0,82.8,0,6.53,0,70.71,23.51,7.52,0,-55.8,6.37,22.101,0,14.82,0,1.191,2.74,0,11.26
3/4/2026,22:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,29.271,0,18.12,0,0.248,0,82.3,0,6.48,0,70.81,23.54,7.54,0,-56.7,6.37,21.989,0,10.49,0,1.194,2.75,0,11.29
3/4/2026,22:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,29.689,0,18.4,0,0.286,0,82.2,0,6.47,0,68.97,22.93,7.54,0,-57,6.37,21.889,0,15.91,0,1.185,2.68,0,11
3/4/2026,23:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,30.588,0,19.02,0,0.323,0,82.2,0,6.45,0,70.12,23.31,7.55,0,-57.4,6.37,21.867,0,10.86,0,1.19,2.61,0,10.72
3/4/2026,23:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,32.047,0,20.02,0,0.351,0,81.4,0,6.34,0,65.31,21.71,7.55,0,-57.6,6.37,21.917,0,18.91,0,1.192,2.5,0,10.27
3/4/2026,23:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,33.64,0,21.12,0,0.372,0,81.2,0,6.29,0,61.85,20.56,7.58,0,-59.2,6.36,21.907,0,16.4,0,1.187,2.48,0,10.18
3/4/2026,23:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.247,0,21.54,0,0.39,0,81.4,0,6.3,0,61.54,20.45,7.6,0,-60.3,6.37,21.836,0,13.54,0,1.19,2.49,0,10.23
3/5/2026,0:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.846,0,21.95,0,0.401,0,81.4,0,6.29,0,60.71,20.17,7.61,0,-60.8,6.37,21.768,0,11.93,0,1.194,2.24,0,9.21
3/5/2026,0:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,35.351,0,22.31,0,0.407,0,80.7,0,6.22,0,59.67,19.83,7.62,0,-61.5,6.37,21.747,0,10.87,0,1.185,2.4,0,9.86
3/5/2026,0:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,36.123,0,22.85,0,0.406,0,80.1,0,6.16,0,57.78,19.2,7.63,0,-62,6.37,21.73,0,11.8,0,1.187,2.15,0,8.84
3/5/2026,0:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,35.801,0,22.62,0,0.4,0,79,0,6.09,0,58.63,19.48,7.61,0,-61.3,6.37,21.723,0,8.46,0,1.188,2.12,0,8.69
3/5/2026,1:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,36.605,0,23.18,0,0.383,0,75.3,0,5.79,0,56.38,18.73,7.56,0,-58.3,6.37,21.726,0,8.65,0,1.188,1.72,0,7.07
3/5/2026,1:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,35.878,0,22.67,0,0.359,0,77.9,0,6,0,58.75,19.52,7.61,0,-61.2,6.37,21.723,0,10.25,0,1.191,2.03,0,8.36
3/5/2026,1:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,35.165,0,22.18,0,0.336,0,78.7,0,6.08,0,60.85,20.22,7.6,0,-60.5,6.37,21.738,0,9.12,0,1.191,2.32,0,9.54
3/5/2026,1:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.758,0,21.89,0,0.314,0,78.2,0,6.05,0,60.86,20.23,7.59,0,-60.2,6.36,21.749,0,13.66,0,1.191,2.06,0,8.46
3/5/2026,2:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,33.268,0,20.86,0,0.291,0,78,0,6.07,0,63.01,20.94,7.58,0,-59.1,6.37,21.741,0,14.5,0,1.191,2.33,0,9.59
3/5/2026,2:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,31.659,0,19.75,0,0.267,0,77.3,0,6.06,0,66.54,22.12,7.55,0,-57.5,6.37,21.677,0,11.88,0,1.19,2.45,0,10.08
3/5/2026,2:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,30.737,0,19.12,0,0.242,0,76.7,0,6.04,0,67.96,22.59,7.53,0,-56.1,6.37,21.658,0,12.43,0,1.189,2.61,0,10.72
3/5/2026,2:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,28.923,0,17.89,0,0.217,0,76.3,0,6.06,0,71.17,23.66,7.51,0,-55.1,6.37,21.58,0,11.16,0,1.189,2.51,0,10.33
3/5/2026,3:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,27.729,0,17.08,0,0.193,0,75.8,0,6.05,0,72.94,24.25,7.49,0,-54.1,6.37,21.547,0,10.16,0,1.191,2.35,0,9.63
3/5/2026,3:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,27.023,0,16.6,0,0.168,0,75.2,0,6.02,0,73.56,24.46,7.48,0,-53.5,6.37,21.533,0,10.12,0,1.188,2.37,0,9.72
3/5/2026,3:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,26.278,0,16.1,0,0.144,0,74.8,0,6,0,74.57,24.8,7.48,0,-53.1,6.37,21.532,0,10.59,0,1.202,2.43,0,9.99
3/5/2026,3:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,26.636,0,16.34,0,0.12,0,74.4,0,5.97,0,73.67,24.5,7.47,0,-52.4,6.37,21.525,0,10.28,0,1.192,2.75,0,11.31
3/5/2026,4:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,26.844,0,16.48,0,0.097,0,72.8,0,5.84,0,73.39,24.4,7.46,0,-52.2,6.37,21.514,0,9.17,0,1.192,2.66,0,10.92
3/5/2026,4:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,26.862,0,16.49,0,0.076,0,73.1,0,5.86,0,72.81,24.21,7.46,0,-51.9,6.37,21.51,0,10.9,0,1.191,2.99,0,12.27
3/5/2026,4:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,26.531,0,16.27,0,0.055,0,72.2,0,5.8,0,74.63,24.82,7.44,0,-51.2,6.37,21.477,0,9.32,0,1.186,3.37,0,13.85
3/5/2026,4:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,25.677,0,15.7,0,0.035,0,71.6,0,5.78,0,75.41,25.08,7.44,0,-50.9,6.37,21.408,0,9.63,0,1.197,2.81,0,11.54
3/5/2026,5:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,25.05,0,15.28,0,0.016,0,72.7,0,5.88,0,75.77,25.2,7.43,0,-50.4,6.37,21.368,0,9.82,0,1.188,2.49,0,10.23
3/5/2026,5:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.629,0,14.34,0,0.001,0,72.4,0,5.9,0,78.9,26.24,7.43,0,-50.4,6.37,21.297,0,9.94,0,1.192,2.21,0,9.06
3/5/2026,5:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,25.855,0,15.82,0,-0.019,0,71.1,0,5.74,0,75.51,25.11,7.41,0,-49.3,6.37,21.367,0,9.57,0,1.192,2.82,0,11.58
3/5/2026,5:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,24.219,0,14.73,0,-0.033,0,70.5,0,5.73,0,77.66,25.83,7.41,0,-49.2,6.37,21.338,0,9.74,0,1.185,2.31,0,9.49
3/5/2026,6:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.938,0,14.54,0,-0.047,0,69,0,5.62,0,78.41,26.08,7.4,0,-48.5,6.37,21.285,0,9.73,0,1.19,2.11,0,8.68
3/5/2026,6:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,24.235,0,14.74,0,-0.063,0,68.2,0,5.55,0,77.51,25.78,7.39,0,-48,6.37,21.29,0,8.55,0,1.191,2.27,0,9.34
3/5/2026,6:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.981,0,13.91,0,-0.076,0,65.6,0,5.37,0,78.95,26.26,7.38,0,-47.1,6.37,21.234,0,8.3,0,1.188,2.07,0,8.52
3/5/2026,6:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.776,0,14.44,0,-0.089,0,64.4,0,5.25,0,78.2,26.01,7.36,0,-46,6.37,21.227,0,10.7,0,1.187,2.43,0,9.98
3/5/2026,7:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,23.143,0,14.02,0,-0.099,0,64.9,0,5.31,0,79.45,26.43,7.34,0,-44.8,6.37,21.202,0,6.12,0,1.193,2.7,0,11.1
3/5/2026,7:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.806,0,13.79,0,-0.11,0,61.9,0,5.07,0,79.12,26.31,7.34,0,-44.9,6.37,21.162,0,9.17,0,1.19,2.24,0,9.2
3/5/2026,7:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.509,0,13.6,0,-0.118,0,63.5,0,5.22,0,79.67,26.5,7.35,0,-45.4,6.37,21.146,0,8.48,0,1.185,2.52,0,10.37
3/5/2026,7:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.249,0,13.43,0,-0.123,0,64.6,0,5.31,0,79.85,26.56,7.32,0,-43.7,6.37,21.139,0,7.15,0,1.186,2,0,8.22
3/5/2026,8:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,21.851,0,13.17,0,-0.119,0,66.1,0,5.44,0,80.85,26.89,7.36,0,-46.4,6.37,21.129,0,7.84,0,1.197,2.25,0,9.22
3/5/2026,8:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,20.319,0,12.17,0,-0.102,0,67.4,0,5.6,0,84.54,28.12,7.37,0,-46.7,6.37,20.965,0,8.79,0,1.191,3.34,0,13.73
3/5/2026,8:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,18.74,0,11.14,0,-0.084,0,67.5,0,5.66,0,87.85,29.23,7.36,0,-46.1,6.37,20.787,0,8.15,0,1.195,2.17,0,8.92
3/5/2026,8:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,18.571,0,11.03,0,-0.063,0,69.8,0,5.88,0,86.32,28.71,7.36,0,-46.3,6.37,20.567,0,9.88,0,1.192,2.4,0,9.86
3/5/2026,9:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,18.626,0,11.07,0,-0.038,0,70.6,0,5.93,0,87.38,29.07,7.37,0,-46.7,6.37,20.681,0,8.1,0,1.189,1.98,0,8.12
3/5/2026,9:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,20.786,0,12.47,0,-0.009,0,71.6,0,5.95,0,82.41,27.41,7.39,0,-47.6,6.38,20.828,0,9.44,0,1.191,2.26,0,9.27
3/5/2026,9:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,21.962,0,13.24,0,0.022,0,73.5,0,6.04,0,79.9,26.57,7.4,0,-48.7,6.37,21.141,0,9.09,0,1.191,1.84,0,7.57
3/5/2026,9:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.169,0,13.37,0,0.053,0,75,0,6.15,0,79.09,26.3,7.42,0,-49.7,6.37,21.277,0,9.07,0,1.191,1.99,0,8.19
3/5/2026,10:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,22.429,0,13.54,0,0.087,0,75.7,0,6.18,0,77.41,25.74,7.43,0,-50.1,6.37,21.482,0,10.06,0,1.188,1.98,0,8.16
3/5/2026,10:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,24.898,0,15.18,0,0.118,0,75.3,0,6.08,0,73.43,24.42,7.44,0,-50.8,6.37,21.557,0,10.97,0,1.2,2.2,0,9.04
3/5/2026,10:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,25.355,0,15.48,0,0.155,0,77.3,0,6.2,0,72.21,24.01,7.46,0,-52.2,6.37,21.803,0,10.74,0,1.188,2.16,0,8.86
3/5/2026,10:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,26.472,0,16.23,0,0.19,0,76.7,0,6.12,0,70.5,23.44,7.46,0,-52.4,6.37,21.881,0,10.39,0,1.193,2.05,0,8.41
3/5/2026,11:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,27.96,0,17.23,0,0.224,0,76.1,0,6.04,0,67.73,22.52,7.48,0,-53.1,6.37,21.822,0,12.08,0,1.184,2,0,8.23
3/5/2026,11:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,28.896,0,17.86,0,0.259,0,78,0,6.14,0,65.11,21.64,7.5,0,-54.4,6.37,22.06,0,12.81,0,1.192,2.06,0,8.46
3/5/2026,11:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,29.906,0,18.55,0,0.289,0,79.1,0,6.19,0,65.33,21.72,7.51,0,-54.9,6.37,22.22,0,11.06,0,1.185,2.38,0,9.79
3/5/2026,11:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,31.043,0,19.32,0,0.312,0,78.7,0,6.12,0,63.5,21.11,7.51,0,-55.4,6.37,22.218,0,12.37,0,1.2,2.3,0,9.44
3/5/2026,12:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,32.14,0,20.08,0,0.328,0,78.4,0,6.07,0,61.07,20.3,7.53,0,-56.3,6.37,22.314,0,11.45,0,1.199,2.37,0,9.74
3/5/2026,12:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,33.366,0,20.92,0,0.339,0,78.7,0,6.05,0,57.47,19.09,7.55,0,-57.5,6.37,22.415,0,11.67,0,1.183,2.21,0,9.09
3/5/2026,12:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.557,0,21.75,0,0.339,0,77,0,5.9,0,55.25,18.36,7.56,0,-58.1,6.37,22.316,0,12.26,0,1.191,1.93,0,7.92
3/5/2026,12:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.761,0,21.89,0,0.334,0,74.9,0,5.73,0,55.09,18.3,7.55,0,-57.5,6.37,22.376,0,11.12,0,1.197,1.64,0,6.74
3/5/2026,13:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.557,0,21.75,0,0.318,0,71,0,5.43,0,54.6,18.14,7.49,0,-54.2,6.37,22.399,0,10.01,0,1.19,1.73,0,7.11
3/5/2026,13:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,34.191,0,21.49,0,0.297,0,78,0,5.97,0,55.88,18.57,7.54,0,-57.1,6.37,22.53,0,10.07,0,1.187,2.15,0,8.85
3/5/2026,13:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,33.094,0,20.73,0,0.276,0,80,0,6.15,0,59.17,19.66,7.55,0,-57.7,6.37,22.498,0,9.89,0,1.191,2.24,0,9.21
3/5/2026,13:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,32.507,0,20.33,0,0.256,0,78,0,6.02,0,60.69,20.17,7.53,0,-56.4,6.37,22.325,0,11.07,0,1.191,2.75,0,11.31
3/5/2026,14:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,31.704,0,19.78,0,0.234,0,77.1,0,5.98,0,61.89,20.57,7.51,0,-55.5,6.37,22.288,0,11.87,0,1.189,2.57,0,10.55
3/5/2026,14:15, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,30.619,0,19.03,0,0.21,0,80.5,0,6.24,0,62.62,20.81,7.53,0,-56.6,6.37,22.497,0,11.42,0,1.192,2.67,0,10.95
3/5/2026,14:30, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,28.917,0,17.87,0,0.189,0,81,0,6.31,0,64.61,21.48,7.53,0,-56.2,6.37,22.608,0,11.13,0,1.196,2.83,0,11.63
3/5/2026,14:45, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,29.124,0,18.01,0,0.165,0,78.8,0,6.16,0,64.92,21.58,7.5,0,-54.6,6.37,22.424,0,9.75,0,1.201,2.73,0,11.23
3/5/2026,15:00, ,gtmpcwq_24G103008_030426_050000.bin,Pellicer Creek,GTMNERR,0,28.636,0,17.68,0,0.145,0,77.4,0,6.05,0,64.72,21.51,7.49,0,-54,6.37,22.5,0,10.49,0,1.188,2.73,0,11.2
